Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.03,-0.06,0.02,-3.01,-3.5,-0.35
-1.02,-0.06,0.02,-2.31,-3.01,0.49
-1.02,-0.07,0.02,-1.61,-2.87,1.54
-1.01,-0.08,0.01,-1.54,-2.31,2.45
-1.01,-0.08,0.02,-1.33,-1.89,3.15
-1,-0.09,0.02,-1.47,-1.05,3.29
-1,-0.09,0.02,-1.33,-0.07,3.29
-1,-0.1,0.02,-0.98,0.56,3.36
-1,-0.11,0.02,-0.49,1.05,3.43
-1,-0.11,0.02,-0.07,1.89,3.08
-1.01,-0.11,0.02,0.49,2.38,2.73
-1.01,-0.1,0.02,-0.21,2.94,2.38
-1.01,-0.09,0.03,-1.33,3.36,2.24
-0.99,-0.09,0.01,-2.87,2.59,0
-0.99,-0.11,-0.01,-3.57,1.54,-0.77
-1.02,-0.11,-0.02,-2.52,-0.28,-2.66
-1.07,-0.11,-0.03,-1.68,-2.73,-2.73
-1.08,-0.1,-0.03,-1.19,-3.99,-3.43
-1.07,-0.08,-0.03,-2.03,-4.2,-3.57
-1.05,-0.07,-0.02,-3.08,-4.13,-3.36
-1.02,-0.06,-0.01,-4.2,-4.13,-2.59
-1,-0.06,0,-4.27,-3.99,-1.61
-0.99,-0.06,-0.01,-4.13,-3.22,-0.63
-1,-0.07,-0.01,-3.78,-3.01,0.84
-1,-0.08,0,-3.22,-2.24,2.17
-1.01,-0.09,0.01,-2.59,-1.61,2.66
-1,-0.09,0.01,-2.1,-1.54,2.73
-1,-0.09,0.01,-2.1,-1.19,2.59
-1,-0.1,0.01,-2.1,-1.19,2.38
-1.01,-0.11,0.01,-1.75,-1.19,2.03
-1.01,-0.12,0,-1.54,-1.4,1.19
-1.02,-0.11,0,-0.49,-1.89,0.35
-1.02,-0.11,-0.01,0.14,-1.89,-0.98
-1.04,-0.06,-0.02,0.07,-3.29,-5.32
-1.03,-0.1,-0.04,0.56,-3.29,-2.17
-1.03,-0.08,-0.04,0.56,-4.34,-2.59
-1.04,-0.07,-0.03,0.7,-4.76,-1.96
-1.03,-0.07,-0.02,-0.14,-5.11,-1.54
-1.02,-0.07,-0.01,-0.91,-5.18,-1.05
-1.02,-0.08,-0.01,-2.17,-5.11,-0.77
-1.01,-0.09,-0.02,-2.45,-4.97,-0.35
-1.01,-0.09,-0.02,-2.17,-4.41,0.14
-1.01,-0.09,-0.02,-1.26,-3.85,0.49
-1.01,-0.08,-0.02,-0.35,-3.29,0.77
-1,-0.08,-0.01,0.56,-2.52,0.98
-1,-0.07,-0.01,0.98,-1.82,1.19
-1,-0.07,-0.01,0.35,-1.33,1.33
-1.01,-0.08,0.12,-0.77,-0.91,1.68
-1,-0.1,0,-1.82,-0.77,1.89
-1,-0.11,0,-2.59,-0.21,1.82
-1,-0.11,0,-1.96,-0.49,1.75
-1,-0.1,0,-0.7,-0.7,1.19
-1.01,-0.1,0,0.35,-0.49,-2.1
-1.02,-0.11,-0.01,-0.07,-0.91,-0.49
-1.05,-0.09,-0.01,3.29,-2.45,-0.35
-1.06,-0.07,-0.01,3.64,-3.22,-0.49
-1.06,-0.06,-0.01,3.36,-4.2,-0.35
-1.04,-0.07,-0.01,2.8,-4.48,-0.28
-1.02,-0.08,0,2.66,-4.55,0.14
-1,-0.09,0,2.24,-3.92,0.56
-0.99,-0.09,0,2.24,-3.29,0.63
-0.99,-0.1,-0.01,2.59,-2.73,0.49
-0.99,-0.09,-0.01,2.87,-2.38,0.63
-1,-0.09,-0.01,2.87,-1.68,0.7
-1,-0.08,-0.01,2.87,-1.19,1.05
-1,-0.08,0,2.94,-0.63,1.19
-1.02,-0.09,0,3.08,-0.28,1.61
-1.01,-0.09,0,3.01,0,1.89
-1.02,-0.1,0.01,2.59,0.35,2.17
-1.02,-0.1,0.01,2.31,0.56,2.03
-1.01,-0.1,0.01,2.03,0.7,2.17
-1,-0.1,0.01,1.82,0.56,2.1
-0.99,-0.11,0,1.68,0.35,1.75
-1,-0.11,-0.01,2.03,0.35,0.49
-1.01,-0.11,-0.01,2.87,-0.28,0.42
-1.03,-0.1,-0.02,2.94,-0.84,-0.77
-1.05,-0.11,-0.03,2.03,-0.98,-0.91
-1.06,-0.07,-0.02,0.98,-1.54,-1.26
-1.05,-0.07,-0.02,0.7,-2.59,-1.12
-1.04,-0.06,-0.01,-0.28,-3.36,-1.05
-1.03,-0.07,-0.02,-1.33,-3.92,-0.77
-1.01,-0.07,-0.02,-1.89,-4.13,-0.49
-1.01,-0.07,-0.03,-2.24,-4.27,-0.07
-1,-0.08,-0.03,-2.17,-4.13,0.14
-1,-0.08,-0.03,-2.03,-4.06,0.49
-1.01,-0.09,-0.03,-1.61,-4.13,0.63
-1.02,-0.09,-0.03,-1.26,-4.13,0.84
-1.02,-0.09,-0.02,-0.91,-3.92,0.84
-1.02,-0.09,-0.02,-0.7,-3.99,0.84
-1.02,-0.09,-0.01,-0.84,-3.57,0.49
-1.01,-0.09,-0.01,-0.7,-3.5,0.21
-1.01,-0.09,-0.02,-0.49,-3.43,0.35
-1.01,-0.1,-0.02,-0.14,-3.36,0.49
-1.01,-0.1,-0.01,0.42,-2.87,0.49
-1.01,-0.1,-0.01,1.19,-3.01,0.63
-1.01,-0.1,-0.01,1.54,-2.73,0.56
-1.02,-0.1,-0.01,1.61,-3.01,0.63
-1.02,-0.1,-0.01,1.26,-3.29,0.35
-1.03,-0.1,-0.01,0.7,-3.36,0
-1.02,-0.12,-0.03,0,-0.21,1.12
-1.02,-0.12,-0.03,0,-0.07,1.33
-1.02,-0.12,-0.03,0,-0.84,1.19
-1.02,-0.12,-0.03,-0.28,-1.4,1.12
-1.02,-0.11,-0.03,-0.7,-1.96,0.84
-1.01,-0.11,-0.02,-0.84,-2.66,0.63
-1.01,-0.11,-0.02,-1.19,-2.87,0.56
-1,-0.1,-0.02,-1.12,-2.59,0.77
-1,-0.11,-0.02,-1.05,-2.31,0.84
-1,-0.11,-0.02,-1.05,-1.82,0.84
-1,-0.12,-0.02,-1.33,-1.33,0.91
-1.01,-0.12,-0.02,-1.61,-0.84,1.12
-1.01,-0.12,-0.01,-1.75,-0.14,1.4
-1.01,-0.13,-0.01,-1.4,-0.14,1.54
-1.01,-0.13,-0.02,-0.63,-0.42,1.47
-1.01,-0.12,-0.02,-0.14,-0.63,1.12
-1.01,-0.11,-0.02,0.28,-0.84,0.49
-1.02,-0.11,-0.01,0.42,-0.56,0
-1.02,-0.1,-0.02,0.56,-0.77,0
-1.03,-0.1,-0.02,-0.21,-0.49,0
-1.03,-0.11,-0.01,0.42,-0.98,0.14
-1.02,-0.12,-0.02,0.28,-0.91,0.28
-1.02,-0.12,-0.02,0.07,-1.33,-0.07
-1.01,-0.12,-0.03,-0.07,-1.05,-0.49
-1.01,-0.07,-0.02,1.54,-0.28,-4.62
-1.01,-0.12,-0.04,-0.21,-1.61,-0.7
-1.01,-0.1,-0.03,1.19,-1.89,-0.35
-1.01,-0.09,-0.03,1.33,-1.68,-0.07
-1.01,-0.09,-0.03,1.68,-1.61,0.07
-1.01,-0.1,-0.03,1.82,-1.33,0.21
-1.01,-0.12,-0.03,1.05,-1.05,0.14
-1,-0.11,-0.03,0.7,-1.19,0.63
-1,-0.11,-0.04,0.77,-1.05,0.35
-1.01,-0.11,-0.04,0.91,-0.77,0.56
-1.01,-0.1,-0.04,0.98,-0.77,0.56
-1.02,-0.1,-0.04,0.98,-0.84,0.77
-1.02,-0.1,-0.04,0.77,-1.05,0.91
-1.02,-0.09,-0.04,0.63,-1.26,0.98
-1.02,-0.09,-0.04,0.7,-1.4,1.05
-1.01,-0.1,-0.04,0.91,-1.68,1.05
-1.01,-0.1,-0.04,0.42,-1.75,1.12
-1.02,-0.1,-0.04,-0.35,-1.47,1.05
-1.02,-0.11,-0.04,-0.77,-1.96,1.12
-1.02,-0.11,-0.05,-0.91,-2.03,0.98
-1.02,-0.11,-0.05,-0.42,-2.52,0.98
-1.02,-0.1,-0.05,-0.21,-2.52,0.84
-1.01,-0.1,-0.04,0.14,-2.45,0.91
-1.01,-0.11,-0.03,0.07,-2.45,0.7
-1.01,-0.11,-0.04,-0.49,-2.38,0.63
-1.01,-0.12,-0.03,-1.12,-2.38,0.7
-1.01,-0.12,-0.03,-1.68,-1.96,0.91
-1.01,-0.12,-0.04,-1.19,-1.82,0.91
-1,-0.12,-0.04,-0.63,-1.54,0.77
-1.01,-0.12,-0.04,0,-1.47,0.77
-1.01,-0.12,-0.04,0.77,-1.33,0.7
-1.01,-0.12,-0.04,1.47,-1.4,0.7
-1.02,-0.11,-0.03,1.96,-1.68,0.49
-1.02,-0.11,-0.03,2.24,-2.1,0.21
-1.02,-0.11,-0.04,2.38,-2.59,0
-1.02,-0.1,-0.04,2.31,-3.15,-0.28
-1.01,-0.1,-0.03,1.96,-3.01,-0.49
-1.02,-0.11,-0.04,2.03,-3.43,-0.28
-1.01,-0.1,-0.04,1.89,-3.71,-0.21
-1.01,-0.1,-0.04,1.82,-3.29,-0.07
-1.01,-0.1,-0.04,1.54,-3.5,-0.14
-1.01,-0.1,-0.04,1.4,-3.78,-0.35
-1.01,-0.1,-0.04,1.19,-3.85,-0.35
-1.02,-0.1,-0.05,1.12,-3.78,-0.49
-1.01,-0.1,-0.04,1.33,-4.34,-0.21
-1.02,-0.1,-0.04,1.4,-4.2,0.07
-1.02,-0.1,-0.04,1.19,-4.34,-0.07
-1.01,-0.11,-0.04,0.84,-3.92,-0.14
-1.01,-0.11,-0.04,0.42,-4.06,-0.07
-1.01,-0.11,-0.04,0.42,-4.2,0
-1.01,-0.11,-0.04,0.7,-3.99,0.21
-1.01,-0.11,-0.04,1.12,-3.71,0.42
-1.01,-0.11,-0.03,1.05,-2.94,0.35
-1.01,-0.11,-0.03,0.63,-2.8,0.35
-1.01,-0.12,-0.03,0.49,-2.73,0.49
-1.01,-0.12,-0.04,0.56,-2.8,0.56
-1.02,-0.11,-0.04,0.84,-3.22,0.42
-1.02,-0.11,-0.03,1.4,-3.5,0.35
-1.01,-0.11,-0.03,1.4,-3.64,0.21
-1.02,-0.11,-0.03,1.19,-3.92,0.14
-1.02,-0.11,-0.03,0.91,-4.34,0.21
-1.02,-0.11,-0.03,0.42,-4.62,0.35
-1.01,-0.11,-0.03,0,-4.69,0.42
-1.01,-0.11,-0.03,0.07,-4.69,0.28
-1.01,-0.11,-0.03,0,-4.48,0.14
-1.01,-0.12,-0.04,0.07,-4.55,-0.07
-1.01,-0.11,-0.03,0.21,-4.48,0
-1.01,-0.11,-0.03,0.28,-4.41,0
-1.01,-0.11,-0.04,0.28,-4.34,0
-1.01,-0.11,-0.03,0.77,-4.41,0
-1.01,-0.11,-0.03,1.19,-4.48,0.07
-1.01,-0.11,-0.03,1.54,-4.13,-0.07
-1.01,-0.11,-0.03,1.12,-3.78,0.28
-1.01,-0.11,-0.03,0.77,-3.57,0.28
-1.01,-0.11,-0.03,0.7,-3.36,0.63
-1.01,-0.11,-0.03,0.7,-3.22,0.63
-1.01,-0.1,-0.02,0.77,-3.85,0.49
-1.01,-0.11,-0.03,0.84,-2.94,0.49
-1.01,-0.11,-0.03,1.05,-2.87,0.49
-1.01,-0.12,-0.03,1.26,-3.15,0.35
-1.01,-0.12,-0.02,1.82,-3.36,0.35
-1.01,-0.12,-0.02,1.82,-3.01,0.07
-1.01,-0.11,-0.02,1.75,-3.36,0.14
-1.02,-0.11,-0.02,1.54,-3.64,0.14
-1.01,-0.12,-0.02,1.26,-3.85,0.35
-1.01,-0.12,-0.02,1.12,-3.71,0.42
-1.01,-0.12,-0.02,1.47,-3.92,0.63
-1.01,-0.12,-0.03,1.19,-3.57,0.49
-1.01,-0.12,-0.02,1.4,-2.8,0.14
-1.01,-0.12,-0.02,1.61,-2.94,-0.07
-1.01,-0.12,-0.03,1.75,-2.87,-0.07
-1.01,-0.12,-0.03,1.68,-3.08,-0.07
-1.02,-0.12,-0.03,1.82,-3.22,-0.42
-1.02,-0.12,-0.03,1.89,-3.57,-0.35
-1.02,-0.12,-0.02,1.61,-3.15,-0.77
-1.02,-0.11,-0.03,1.82,-3.29,-0.49
-1.01,-0.11,-0.04,1.75,-3.01,-0.28
-1.01,-0.11,-0.03,1.82,-2.66,-0.28
-1.01,-0.11,-0.03,1.89,-2.38,-0.21
-1.01,-0.11,-0.04,2.03,-2.03,-0.14
-1.01,-0.11,-0.03,1.96,-2.24,-0.07
-1.01,-0.11,-0.03,1.68,-2.24,0.07
-1.02,-0.11,-0.03,1.05,-2.73,0
-1.02,-0.11,-0.03,0.7,-2.94,0.21
-1.01,-0.11,-0.03,0.56,-3.22,0.14
-1.02,-0.11,-0.03,0.49,-3.29,0.14
-1.02,-0.11,-0.02,0.77,-3.29,0.14
-1.02,-0.11,-0.03,1.12,-3.29,0.21
-1.01,-0.11,-0.03,1.47,-3.36,0.07
-1.01,-0.11,-0.03,1.82,-3.5,0.07
-1.01,-0.12,-0.03,1.89,-3.36,0.07
-1.01,-0.11,-0.03,1.89,-3.08,0.07
-1.01,-0.12,-0.03,1.82,-2.66,-0.07
-1.01,-0.11,-0.03,1.68,-2.66,0.14
-1.01,-0.11,-0.03,1.47,-2.45,0.07
-1.02,-0.11,-0.03,1.47,-2.94,0.07
-1.02,-0.11,-0.03,1.61,-3.15,0.07
-1.02,-0.11,-0.02,1.68,-3.36,-0.14
-1.02,-0.11,-0.03,1.82,-3.5,-0.07
-1.01,-0.11,-0.02,2.1,-3.64,-17.92
-1.01,-0.11,-0.02,2.17,-3.92,-0.07
-1.01,-0.11,-0.02,1.61,-3.92,0.07
-1.01,-0.11,-0.03,0.98,-3.85,0.07
-1.01,-0.11,-0.03,0.35,-3.92,0.07
-1.01,-0.11,-0.03,0.35,-3.71,0.21
-1.01,-0.11,-0.03,0.77,-3.57,0.21
-1.01,-0.11,-0.03,1.19,-3.71,0.91
-1.02,-0.12,-0.02,0.98,-3.29,0.63
-1.01,-0.12,-0.02,1.12,-3.57,0.35
-1.02,-0.11,-0.02,0.91,-4.27,1.61
-1.01,-0.11,-0.01,1.26,-3.57,0
-1.01,-0.11,-0.02,1.26,-3.71,0.07
-1.01,-0.12,-0.02,1.47,-3.92,0.21
-1.01,-0.12,-0.01,1.19,-3.71,0.14
-1.02,-0.12,-0.02,1.12,-3.78,0.14
-1.02,-0.12,-0.02,1.19,-3.57,0.07
-1.01,-0.13,-0.02,1.4,-3.71,0.14
-1.01,-0.12,-0.02,1.4,-3.36,-0.28
-1.01,-0.12,-0.02,1.54,-3.15,-0.42
-1.01,-0.12,-0.03,1.96,-3.01,-0.35
-1.01,-0.12,-0.02,2.31,-2.8,-0.35
-1.01,-0.12,-0.02,2.73,-2.66,-0.28
-1.01,-0.12,-0.02,2.87,-2.59,-0.21
-1.01,-0.11,-0.03,3.01,-2.45,-0.21
-1.01,-0.12,-0.02,2.73,-2.52,-0.21
-1.01,-0.11,-0.02,2.66,-2.66,-0.28
-1.01,-0.11,-0.02,2.31,-2.59,-0.14
-1.01,-0.11,-0.02,1.96,-2.66,-0.07
-1.01,-0.11,-0.02,1.82,-2.45,-0.21
-1.01,-0.11,-0.02,1.96,-2.45,-0.14
-1.01,-0.11,-0.02,2.31,-2.52,-0.07
-1.01,-0.12,-0.02,2.8,-2.66,0.07
-1.01,-0.12,-0.03,3.08,-2.66,0.07
-1.01,-0.12,-0.02,3.15,-2.52,0.14
-1.01,-0.12,-0.02,3.08,-2.66,-0.07
-1.02,-0.11,-0.02,2.8,-2.73,-0.21
-1.02,-0.12,-0.02,2.66,-2.87,-0.07
-1.02,-0.12,-0.02,2.66,-3.15,-0.21
-1.02,-0.11,-0.03,2.94,-3.64,-0.21
-1.01,-0.11,-0.02,2.73,-3.78,-0.28
-1.01,-0.11,-0.02,2.52,-3.71,-0.21
-1.01,-0.12,-0.02,2.03,-3.71,-0.35
-1.01,-0.11,-0.02,1.75,-3.57,-0.49
-1.01,-0.11,-0.02,1.96,-3.78,-0.42
-1.01,-0.12,-0.02,2.38,-3.71,-0.7
-1.01,-0.12,-0.02,2.52,-3.99,-0.63
-1.01,-0.11,-0.02,1.96,-3.99,-0.56
-1.01,-0.12,-0.02,2.03,-4.06,-0.63
-1.01,-0.12,-0.01,2.03,-3.99,-0.7
-1.01,-0.12,-0.02,1.89,-3.71,-0.91
-1.01,-0.12,-0.02,1.61,-3.92,-0.7
-1.01,-0.12,-0.02,1.82,-3.78,-0.7
-1.01,-0.12,-0.02,1.96,-3.78,-0.56
-1.01,-0.11,-0.02,1.96,-3.43,-0.28
-1.01,-0.12,-0.02,2.03,-3.43,-0.28
-1.01,-0.11,-0.02,1.96,-3.22,-0.07
-1.01,-0.11,-0.01,1.96,-3.43,0.14
-1.01,-0.11,-0.02,1.47,-3.15,0.07
-1.01,-0.11,-0.02,1.05,-3.08,0.14
-1.01,-0.11,-0.02,1.19,-3.01,0.21
-1.01,-0.11,-0.02,1.33,-3.22,0.42
-1.02,-0.12,-0.02,1.47,-3.08,0.28
-1.02,-0.12,-0.02,1.4,-3.08,0.35
-1.01,-0.11,-0.02,1.33,-3.15,0.56
-1.01,-0.11,-0.02,1.19,-3.15,0.56
-1.01,-0.11,-0.02,0.84,-3.08,0.98
-1.01,-0.11,-0.02,0.77,-3.29,1.05
-1.01,-0.11,-0.01,0.56,-3.29,1.12
-1.02,-0.14,-0.03,-0.28,-5.46,4.06
-1.01,-0.12,-0.01,1.26,-3.64,1.19
-1.01,-0.12,-0.01,0.28,-3.92,2.17
-1.01,-0.11,-0.01,0.56,-3.85,0.84
-1.01,-0.12,-0.01,0.42,-3.71,0.98
-1.01,-0.12,-0.02,0.49,-3.71,0.84
-1.01,-0.12,-0.02,0.21,-3.71,1.19
-1.01,-0.1,-0.01,0.28,-3.92,0.7
-1.01,-0.12,-0.02,0.14,-3.64,0.42
-1,-0.12,-0.01,0.7,-3.5,0.77
-1.01,-0.11,-0.01,0.35,-3.78,0.63
-1.02,-0.12,-0.01,-0.14,-3.85,1.33
-1.01,-0.1,0,-0.91,-4.2,1.75
-1.01,-0.12,-0.01,-1.05,-4.06,1.05
-1.01,-0.12,-0.02,-0.98,-4.13,0.84
-1.01,-0.12,-0.01,-0.63,-3.71,0.7
-1.02,-0.12,-0.02,-1.26,-4.83,1.68
-1.01,-0.12,-0.01,-0.63,-3.85,0.07
-1.01,-0.12,-0.01,-1.26,-3.71,-0.14
-1.01,-0.13,-0.01,-1.4,-3.92,-0.28
-1.01,-0.13,-0.01,-1.12,-4.27,-0.42
-1.01,-0.13,-0.01,-1.12,-4.2,-0.7
-1.01,-0.13,0,-1.12,-4.34,-0.91
-1.01,-0.13,0,-1.47,-4.34,-1.05
-1.01,-0.14,-0.01,-1.89,-4.34,-1.26
-1.01,-0.14,-0.01,-1.75,-4.41,-1.68
-1.01,-0.15,-0.02,-1.54,-4.27,-2.38
-1,-0.14,-0.02,-0.77,-4.2,-2.94
-1,-0.14,-0.02,0,-3.85,-3.57
-1,-0.13,-0.02,0.7,-3.5,-3.71
-1,-0.12,-0.02,0.84,-3.01,-3.99
-1.01,-0.12,-0.02,0.77,-2.8,-3.43
-1.01,-0.11,-0.02,0.7,-2.94,-3.15
-1.02,-0.11,-0.02,1.05,-2.87,-2.66
-1.02,-0.11,-0.03,1.47,-2.87,-2.45
-1.02,-0.11,-0.02,1.75,-2.94,-2.1
-1.01,-0.1,-0.02,1.19,-2.87,-1.75
-1.01,-0.11,-0.02,0.98,-2.87,-1.26
-1.01,-0.11,-0.01,0.91,-2.59,-0.98
-1.01,-0.11,-0.01,1.26,-2.38,-0.56
-1.01,-0.11,-0.01,1.05,-2.1,-0.35
-1.01,-0.12,-0.02,2.17,-1.61,-0.07
-1.01,-0.12,-0.02,2.66,-1.75,0.14
-1.01,-0.12,-0.01,2.8,-1.61,-0.14
-1.01,-0.12,-0.01,2.87,-1.82,0.21
-1.01,-0.12,-0.01,3.15,-2.24,0
-1.02,-0.13,-0.01,3.15,-2.52,0
-1.02,-0.12,-0.01,3.08,-2.52,-0.07
-1.01,-0.12,-0.01,2.73,-2.59,-0.07
-1.01,-0.13,-0.01,2.66,-2.73,-0.21
-1.01,-0.13,0,2.38,-2.45,-0.14
-1,-0.13,-0.01,2.03,-2.03,-0.35
-1.01,-0.13,-0.01,1.82,-1.61,-0.98
-1.01,-0.13,-0.01,2.45,-1.68,-0.35
-1.01,-0.12,0,1.33,-2.31,-0.28
-1.01,-0.13,-0.01,2.87,-1.54,-0.91
-1.01,-0.13,-0.01,3.08,-1.61,-0.56
-1.01,-0.13,-0.01,2.94,-1.89,-0.63
-1.01,-0.13,-0.01,2.66,-1.75,-0.91
-1.01,-0.12,-0.01,2.94,-2.1,-0.63
-1.01,-0.12,-0.01,3.01,-2.31,-0.49
-1.02,-0.12,-0.01,2.87,-2.45,-0.35
-1.01,-0.12,-0.01,3.01,-2.73,-0.42
-1.01,-0.13,-0.01,2.66,-2.66,-0.77
-1.01,-0.13,-0.01,2.31,-2.73,-0.63
-1.01,-0.13,-0.01,0.49,-3.5,-0.7
-1.01,-0.13,-0.02,1.4,-2.59,-1.26
-1.01,-0.13,-0.02,1.54,-2.73,-1.05
-1,-0.13,-0.02,1.4,-2.59,-0.91
-1.01,-0.13,-0.02,1.4,-2.52,-0.98
-1.01,-0.13,-0.02,1.33,-2.17,-1.75
-1.01,-0.13,-0.02,1.61,-2.17,-0.91
-1.02,0,-0.02,1.89,-2.31,-0.7
-1.02,-0.12,-0.02,1.68,-2.52,-0.42
-1.01,-0.11,-0.02,1.54,-2.8,-0.42
-1.01,-0.11,-0.02,1.12,-3.01,0
-1.01,-0.11,-0.02,0.77,-3.01,0.42
-1.01,-0.11,-0.02,0.49,-2.45,0.56
-1.01,-0.12,-0.02,0.28,-2.52,0.84
-1.01,-0.12,-0.02,0,-2.66,0.98
-1.01,-0.12,-0.02,-0.14,-2.73,1.19
-1.02,-0.12,-0.02,-0.21,-2.87,1.05
-1.02,-0.12,-0.01,-0.28,-2.87,0.84
-1.01,-0.13,-0.01,-0.14,-3.22,1.19
-1.01,-0.13,-0.02,-0.14,-3.36,1.19
-1.01,-0.13,-0.02,-0.07,-3.64,1.05
-1.01,-0.13,-0.01,-0.14,-3.71,1.12
-1.01,-0.13,-0.01,-0.14,-3.85,1.05
-1.01,-0.13,-0.01,-0.14,-3.57,0.7
-1.01,-0.13,-0.01,0.14,-3.64,0.63
-1.01,-0.13,-0.01,0.14,-3.43,0.63
-1.01,-0.13,-0.02,-0.28,-3.29,0.63
-1.01,-0.13,-0.02,-0.63,-3.08,0.7
-1.01,-0.13,-0.01,-0.7,-3.08,0.63
-1.01,-0.13,-0.01,-0.77,-2.66,0.63
-1.01,-0.13,-0.01,-0.91,-2.87,0.77
-1.01,-0.13,-0.01,-0.98,-3.01,0.7
-1.01,-0.13,-0.01,-0.77,-3.01,0.49
-1.01,-0.13,-0.01,-0.49,-3.36,0.63
-1.01,-0.13,-0.02,-0.28,-3.64,0.42
-1.01,-0.13,-0.02,0,-3.92,0.35
-1.01,-0.13,-0.02,0.35,-3.64,0.28
-1.01,-0.13,-0.02,0.35,-3.71,0.07
-1.01,-0.13,-0.02,0.07,-3.78,0
-1.01,-0.13,-0.01,-0.21,-3.57,-0.07
-1.01,-0.13,-0.01,-0.35,-3.43,-0.14
-1.01,-0.13,-0.02,-0.21,-3.08,0
-1.01,-0.13,-0.02,0.28,-2.66,0.42
-1.01,-0.13,-0.01,0.56,-2.38,0.77
-1.01,-0.13,-0.01,0.7,-1.89,0.98
-1.01,-0.13,-0.01,0.63,-1.75,1.05
-1.01,-0.13,-0.01,0.42,-1.4,1.19
-1.01,-0.14,-0.01,0.28,-1.4,1.12
-1.01,-0.14,-0.01,0.42,-1.47,0.98
-1.01,-0.13,-0.01,0.42,-1.68,0.7
-1.01,-0.13,-0.01,0.49,-1.89,0.42
-1.01,-0.13,0,0.63,-2.17,0.21
-1.01,-0.13,-0.01,0.56,-2.66,0.21
-1.01,-0.13,-0.01,0.21,-2.52,0
-1.01,-0.13,-0.01,0.07,-2.73,-0.14
-1.01,-0.13,-0.01,-0.28,-2.73,-0.21
-1.01,-0.13,-0.02,-0.56,-3.01,-0.28
-1.01,-0.13,-0.02,-0.84,-3.08,-0.21
-1.01,-0.13,-0.02,-0.77,-2.87,-0.35
-1.01,-0.13,-0.02,-0.56,-3.01,-0.49
-1.01,-0.12,-0.02,-0.07,-3.01,-0.49
-1.01,-0.12,-0.02,0.14,-3.01,-0.35
-1.01,-0.12,-0.02,0.07,-3.15,-0.21
-1.01,-0.12,-0.02,0.21,-3.36,0.14
-1.01,-0.12,-0.02,0.07,-3.08,0.28
-1.01,-0.12,-0.02,-0.42,-2.8,0.63
-1.01,-0.12,-0.02,-0.77,-2.45,1.05
-1.01,-0.12,-0.02,-0.77,-2.17,1.33
-1.01,-0.13,-0.02,-0.7,-2.03,1.54
-1.02,-0.13,-0.02,-0.63,-1.75,1.82
-1.01,-0.13,-0.02,-0.42,-2.03,1.75
-1.01,-0.13,-0.02,-0.07,-2.31,1.61
-1.01,-0.13,-0.01,0.28,-2.1,1.12
-1.01,-0.13,-0.01,0.63,-2.59,0.84
-1.01,-0.13,-0.01,0.91,-2.94,0.77
-1.01,-0.13,-0.01,0.7,-3.15,0.56
-1.01,-0.12,-0.01,0.7,-3.15,0.35
-1.01,-0.13,-0.01,0.21,-2.94,0.42
-1.01,-0.13,-0.01,-0.21,-2.87,0.63
-1.01,-0.13,-0.01,-0.56,-2.8,0.77
-1.01,-0.13,-0.01,-0.98,-2.31,0.7
-1.01,-0.13,0,-1.26,-2.1,0.84
-1.01,-0.13,-0.01,-1.26,-2.17,0.77
-1.01,-0.13,-0.01,-1.12,-2.31,1.05
-1.01,-0.13,-0.01,-0.7,-2.38,0.77
-1.01,-0.13,-0.01,-0.35,-2.38,0.63
-1.01,-0.12,-0.01,-0.28,-2.38,0.49
-1.01,-0.13,-0.01,-0.56,-2.66,0.56
-1.01,-0.13,-0.01,-0.84,-2.73,0.77
-1.01,-0.13,-0.01,-1.26,-2.8,0.56
-1.01,-0.13,-0.01,-1.33,-2.59,0.42
-1.01,-0.13,-0.01,-1.33,-2.17,0.42
-1.01,-0.14,-0.01,-1.19,-2.03,0.21
-1.01,-0.13,-0.01,-1.19,-2.1,0.28
-1.01,-0.13,-0.01,-1.19,-2.03,0.14
-1.01,-0.13,-0.01,-1.19,-1.96,0.21
-1.01,-0.13,-0.02,-0.77,-2.31,0.14
-1.01,-0.13,-0.02,-0.49,-2.52,0.07
-1.01,-0.13,-0.02,-0.49,-2.17,0
-1.01,-0.25,-0.02,-0.35,-2.31,0
-1.01,-0.12,-0.02,-0.42,-2.38,0
-1.01,-0.12,-0.02,-0.21,-2.45,-0.07
-1.01,-0.12,-0.02,0.14,-2.59,0
-1.01,-0.12,-0.02,0.14,-2.66,0.07
-1.01,-0.12,-0.02,-0.14,-2.66,0.07
-1.01,-0.12,-0.02,-0.56,-2.59,0.28
-1.01,-0.12,-0.02,-0.84,-2.66,0.28
-1.01,-0.12,-0.02,-0.84,-2.59,0.42
-1.01,-0.12,-0.02,-0.7,-2.52,0.42
-1.01,-0.13,-0.02,-0.56,-2.38,0.49
-1.01,-0.13,-0.02,-0.56,-2.31,0.42
-1.01,-0.13,-0.01,-0.56,-2.38,0.49
-1.01,-0.14,-0.02,-0.56,-2.24,0.42
-1.01,-0.14,-0.02,0,-2.03,0.35
-1.01,-0.14,-0.02,0.42,-1.96,0.28
-1.01,-0.13,-0.02,1.12,-1.96,0.28
-1.01,-0.13,-0.02,1.47,-1.68,0.28
-1.01,-0.13,-0.02,1.4,-1.54,0.14
-1,-0.13,-0.02,1.12,-1.75,-0.14
