Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.75,0.66,0.02,48.44,24.08,-75.95
-0.85,0.65,-0.02,52.15,15.75,-76.37
-0.9,0.67,0.04,56.07,12.46,-78.96
-0.96,0.68,0.02,55.09,19.88,-81.13
-1.01,0.7,-0.03,56.98,21.07,-84
-1.01,0.67,-0.03,55.93,18.76,-86.94
-0.96,0.54,-0.06,55.37,15.47,-89.6
-1.05,0.37,-0.2,70.14,-28.56,-67.69
-0.98,0.5,0.12,70.35,-8.61,-66.01
-0.92,0.6,0,59.22,-2.52,-75.88
-0.88,0.56,-0.04,51.38,-8.26,-79.1
-0.86,0.53,-0.04,45.85,-13.65,-79.59
-0.84,0.51,-0.05,42.91,-12.95,-79.31
-0.85,0.51,-0.04,46.9,-12.04,-81.83
-0.83,0.55,-0.03,46.69,-10.71,-82.88
-0.86,0.58,-0.04,45.36,-8.61,-81.62
-0.83,0.62,-0.02,39.2,-8.54,-78.89
-0.85,0.65,-0.01,26.95,-6.37,-75.25
-0.86,0.63,-0.02,13.02,-6.23,-74.9
-0.85,0.61,-0.01,0.49,-4.48,-70.28
-0.83,0.58,0,-17.57,-0.42,-65.38
-0.79,0.5,-0.02,-27.44,3.5,-60.9
-0.77,0.47,-0.03,-35.63,4.48,-56.21
-0.75,0.44,-0.06,-44.66,3.85,-53.69
-0.72,0.34,-0.07,-42.77,5.25,-52.08
-0.74,0.33,-0.1,-38.29,8.68,-47.6
-0.69,0.31,-0.06,-20.72,12.88,-43.75
-0.68,0.27,-0.09,8.19,17.71,-41.3
-0.69,0.37,-0.08,21.14,28.14,-37.73
-0.69,0.41,-0.12,28.77,51.73,-33.18
-0.69,0.43,-0.13,36.12,74.83,-34.86
-0.81,0.48,-0.1,36.54,76.65,-40.81
-0.85,0.43,-0.09,35.84,63,-42.49
-0.85,0.44,-0.08,37.94,50.89,-45.01
-0.79,0.48,-0.06,34.79,43.89,-45.36
-0.77,0.52,-0.01,25.41,42.56,-42.56
-0.8,0.54,0.05,15.12,40.74,-42.77
-0.89,0.56,0.04,8.89,32.34,-43.75
-0.93,0.56,-0.07,13.23,24.43,-40.46
-0.96,0.55,-0.1,14.56,16.38,-35.77
-0.92,0.47,-0.16,10.29,15.4,-32.13
-0.89,0.39,-0.22,9.73,17.22,-27.44
-0.89,0.35,-0.16,4.41,18.97,-23.52
-0.91,0.3,-0.1,-0.14,19.18,-23.8
-0.91,0.27,-0.07,1.68,16.31,-23.03
-0.91,0.34,-0.07,3.57,11.48,-19.18
-0.91,0.41,-0.06,6.72,5.53,-15.75
-0.92,0.46,-0.08,11.06,0.56,-11.69
-0.92,0.48,-0.15,13.79,0.07,-8.75
-0.93,0.43,-0.17,13.09,2.17,-7
-0.94,0.33,-0.2,11.41,5.32,-9.03
-0.96,0.24,-0.16,11.9,8.33,-13.65
-0.96,0.2,-0.14,8.89,10.22,-18.69
-0.99,0.17,-0.13,7.35,9.38,-25.2
-0.99,0.17,-0.12,6.02,8.47,-30.17
-0.99,0.2,-0.11,6.23,11.55,-37.03
-1,0.18,-0.12,10.99,15.19,-45.22
-1.01,0.19,-0.15,15.54,17.64,-53.13
-1.04,0.16,-0.23,25.48,18.13,-62.72
-0.92,0.14,-0.19,37.17,19.67,-73.01
-0.8,0.15,-0.14,34.44,22.12,-78.82
-0.64,0.12,-0.11,27.93,25.06,-85.75
-0.79,0.18,-0.11,2.59,28.84,-86.45
-1.04,0.11,-0.22,17.15,28.14,-86.17
-1.22,0.2,-0.1,19.39,0.7,-91.49
-1.29,0.32,-0.04,23.17,9.17,-79.59
-1.26,0.45,-0.07,35.77,-2.66,-56.14
-1.15,0.52,-0.2,48.86,-16.31,-19.67
-0.97,0.47,-0.32,61.32,-27.65,2.94
-0.8,0.51,-0.44,58.87,-29.26,6.93
-0.75,0.49,-0.45,55.51,-2.31,14.28
-0.71,0.4,-0.39,33.11,-5.81,-0.07
-0.89,0.26,-0.36,20.09,2.1,-5.95
-1,0.17,-0.35,9.45,5.6,-12.53
-1.11,0.08,-0.29,4.48,5.25,-19.81
-1.17,0.07,-0.28,-1.61,4.9,-32.76
-1.23,0.02,-0.23,-1.89,4.27,-26.46
-1.23,0.04,-0.21,-2.8,0.14,-25.06
-1.26,0.08,-0.21,1.4,-3.43,-19.32
-1.32,0.12,-0.22,10.15,-8.26,-13.09
-1.39,0.17,-0.25,13.44,-17.5,-12.46
-1.45,0.19,-0.24,22.54,-20.37,-3.22
-1.41,0.23,-0.22,24.15,-24.64,2.52
-1.37,0.28,-0.21,24.5,-24.5,8.4
-1.28,0.3,-0.21,20.44,-23.03,13.02
-1.25,0.32,-0.19,15.82,-22.12,18.9
-1.28,0.31,-0.15,12.74,-24.43,27.44
-1.34,0.3,-0.11,9.66,-29.47,35.63
-1.38,0.29,-0.06,5.67,-35.14,44.38
-1.38,0.28,-0.02,0.28,-40.88,57.61
-1.32,0.29,0.01,-5.6,-48.51,69.86
-1.21,0.33,0.05,-13.86,-58.52,83.16
-1.12,0.4,0.07,-19.88,-66.71,99.4
-1.08,0.44,0.09,-25.41,-72.38,111.09
-1.08,0.53,0.11,-31.08,-76.93,124.18
-1.13,0.56,0.03,-34.16,-79.94,131.88
-1.21,0.58,-0.15,-23.52,-80.71,137.76
-1.17,0.64,-0.31,-8.89,-86.8,140.14
-1.08,0.68,-0.4,6.02,-88.76,133.91
-0.93,0.67,-0.32,13.02,-82.53,133.14
-0.87,0.67,-0.18,22.05,-75.18,135.03
-0.96,0.6,-0.02,26.46,-64.89,137.76
-1.04,0.37,0.04,32.83,-56.56,135.38
-1.1,0.27,0.04,30.94,-50.33,125.16
-1.2,0.21,0.01,3.78,-47.67,120.75
-1.18,0.28,-0.04,-56.63,-37.45,121.17
-1.19,0.28,-0.04,-109.69,-26.39,116.2
-1.1,0.29,-0.05,-139.37,-2.17,109.76
-0.92,0.42,0.02,-117.53,8.4,111.51
-0.84,0.42,0.11,-90.3,5.81,113.89
-0.86,0.28,0.11,-77.91,-1.75,111.51
-0.83,0.26,-0.02,-71.12,-2.17,111.58
-0.8,0.25,-0.07,-54.25,-2.87,117.25
-0.77,0.31,-0.03,-42.14,-3.5,118.23
-0.7,0.38,0.04,-42.91,-4.34,115.57
-0.68,0.33,0.11,-46.55,-3.64,111.09
-0.7,0.31,0.16,-50.75,-5.88,104.58
-0.72,0.39,0.18,-46.76,-6.44,104.09
-0.76,0.5,0.14,-57.33,-5.95,108.29
-0.63,0.61,0.14,-70.14,-2.8,113.26
-0.7,0.51,0.1,-73.08,-2.87,109.69
-0.7,0.5,0.16,-73.43,-8.82,110.81
-0.75,0.54,0.16,-84.07,-18.9,116.27
-0.73,0.47,0.12,-84.21,-22.19,114.1
-0.77,0.5,0.1,-89.18,-22.68,112.21
-0.71,0.54,0.09,-95.48,-26.53,112.21
-0.67,0.53,0.12,-96.88,-28.98,110.39
-0.56,0.55,0.13,-103.53,-24.92,107.52
-0.59,0.5,0.16,-100.03,-20.23,102.9
-0.59,0.52,0.18,-95.62,-17.29,101.71
-0.62,0.46,0.18,-89.18,-21.56,99.4
-0.62,0.48,0.2,-83.02,-28.63,89.88
-0.62,0.44,0.21,-78.47,-25.2,85.75
-0.63,0.45,0.2,-69.51,-26.67,76.44
-0.59,0.42,0.23,-61.88,-25.2,73.22
-0.48,0.46,0.25,-55.44,-24.5,59.22
-0.47,0.45,0.24,-46.06,-25.48,46.27
-0.4,0.44,0.24,-36.05,-23.17,44.73
-0.36,0.47,0.27,-28.91,-20.16,29.61
-0.32,0.49,0.27,-22.82,-17.43,21.07
-0.36,0.55,0.24,-16.31,-17.85,13.09
-0.26,0.54,0.27,-11.97,-9.1,6.23
-0.28,0.55,0.29,-9.59,-5.81,-0.56
-0.28,0.57,0.28,-4.62,-3.78,-5.53
-0.29,0.59,0.26,4.9,-0.84,-11.48
-0.3,0.64,0.25,18.27,1.96,-12.81
-0.29,0.66,0.23,25.9,6.37,-15.89
-0.29,0.63,0.22,30.17,11.27,-20.3
-0.3,0.63,0.21,34.23,18.06,-27.44
-0.31,0.64,0.18,40.18,21.28,-39.48
-0.34,0.59,0.22,43.54,21.56,-46.97
-0.34,0.57,0.27,49.7,21.91,-62.65
-0.34,0.64,0.52,51.87,16.52,-65.45
-0.39,0.84,0.69,61.81,12.88,-58.66
-0.57,1.27,0.62,82.32,14.14,-44.94
-0.86,1.7,0.37,92.12,23.52,-21.49
-1.18,1.77,0.29,75.18,21.7,-16.03
-1.14,1.3,0.39,28.91,27.3,-15.75
-0.99,0.83,0.42,17.29,36.12,-26.6
-0.74,0.71,0.33,29.33,44.31,-32.76
-0.59,0.67,0.18,52.64,44.38,-44.03
-0.46,0.54,0.19,67.48,46.62,-56.21
-0.5,0.59,0.18,78.54,41.02,-69.02
-0.64,0.68,0.13,76.51,35.77,-75.39
-0.81,0.76,0.18,79.59,33.67,-76.02
-0.99,0.82,0.19,78.54,36.05,-75.25
-1.13,0.86,0.19,86.45,37.45,-73.08
-1.13,0.92,0.13,84.84,36.68,-76.09
-1.09,0.92,0.12,74.83,33.6,-77.84
-1,0.83,0.17,66.85,27.09,-78.61
-0.91,0.75,0.16,63.56,18.83,-82.04
-0.82,0.69,0.12,60.41,13.3,-86.24
-0.78,0.63,0.08,63.77,6.09,-88.62
-0.75,0.63,0.06,65.31,1.05,-91.14
-0.74,0.64,0.05,64.61,-2.52,-95.55
-0.75,0.6,0,66.92,-7.91,-95.13
-0.86,0.64,-0.03,68.25,-13.58,-103.81
-0.91,0.63,-0.04,68.67,-14.07,-106.19
-1.01,0.59,-0.07,73.78,-13.16,-101.29
-1.01,0.57,-0.09,77.84,-11.76,-96.32
-0.99,0.59,-0.06,75.11,-10.36,-92.54
-0.94,0.65,-0.04,60.62,-4.13,-89.95
-0.91,0.66,-0.07,43.68,2.38,-87.57
-0.89,0.65,-0.1,36.75,4.41,-83.93
-0.89,0.6,-0.13,29.68,7.14,-81.06
-0.87,0.59,-0.12,23.8,9.73,-81.41
-0.79,0.52,-0.12,10.15,11.27,-82.53
-0.73,0.44,-0.13,5.25,13.58,-84.98
-0.76,0.47,-0.14,-4.62,20.72,-87.78
-0.78,0.45,-0.19,-8.05,17.43,-90.44
-0.77,0.43,-0.17,-21.56,18.62,-88.76
-0.76,0.53,-0.12,-30.8,27.65,-91.91
-0.71,0.55,-0.14,-33.46,41.79,-92.82
-0.8,0.45,-0.15,-25.83,48.58,-84.91
-0.79,0.33,-0.12,-1.12,48.37,-77.84
-0.75,0.33,-0.05,28.14,45.99,-76.58
-0.87,0.27,-0.07,54.88,45.85,-75.32
-0.71,0.28,-0.02,70.14,43.75,-73.15
-0.76,0.45,-0.11,72.94,47.81,-56.91
-0.82,0.49,-0.14,63.42,44.94,-52.64
-0.78,0.36,0,76.65,50.61,-51.73
-0.77,0.35,-0.04,74.9,49.28,-63.84
-0.84,0.52,-0.06,70.49,32.62,-68.53
-0.79,0.51,-0.02,56.35,22.33,-53.9
-0.88,0.43,0,57.4,16.73,-56.77
-0.83,0.61,-0.07,47.32,12.81,-43.47
-0.93,0.53,-0.1,42.42,8.61,-36.33
-0.93,0.47,-0.13,36.47,7.35,-35.28
-0.79,0.43,-0.12,29.54,12.32,-27.3
-0.77,0.43,-0.15,26.95,17.08,-18.2
-0.8,0.42,-0.2,28.07,18.06,-13.3
-0.91,0.35,-0.14,33.11,10.08,-12.46
-0.95,0.33,-0.09,32.76,2.1,-10.57
-0.97,0.26,-0.12,32.06,-4.2,-11.27
-0.97,0.22,-0.11,36.82,-12.11,-14.07
-0.96,0.19,-0.14,43.26,-16.17,-14.84
-0.96,0.25,-0.2,52.99,-14.56,-13.86
-0.95,0.29,-0.24,56.7,-14.35,-13.58
-0.92,0.29,-0.23,57.05,-14.07,-13.09
-0.85,0.33,-0.25,52.85,-12.25,-13.3
-0.79,0.35,-0.23,49.77,-10.85,-12.53
-0.93,0.36,-0.26,49,-10.92,-12.6
-0.99,0.35,-0.27,49.07,-12.25,-12.25
-0.99,0.34,-0.27,52.01,-14.49,-11.13
-0.96,0.32,-0.26,55.09,-16.24,-9.03
-0.9,0.32,-0.23,52.64,-15.82,-6.65
-0.91,0.35,-0.27,49.14,-15.61,-5.32
-1,0.35,-0.3,47.88,-13.65,-6.16
-1.06,0.33,-0.26,46.41,-12.18,-7.98
-1.18,0.29,-0.25,44.66,-13.09,-10.01
-1.22,0.3,-0.21,41.65,-14.07,-10.99
-1.25,0.33,-0.28,37.87,-14.21,-9.94
-1.26,0.31,-0.37,32.97,-12.81,-8.4
-1.29,0.31,-0.38,31.01,-13.58,-6.44
-1.31,0.29,-0.33,30.38,-15.05,-5.74
-1.3,0.26,-0.23,27.86,-17.78,-3.5
-1.29,0.25,-0.18,27.58,-20.3,-0.91
-1.27,0.26,-0.15,26.67,-19.32,4.2
-1.32,0.23,-0.13,23.17,-23.24,6.02
-1.41,0.22,-0.17,23.1,-25.9,0.91
-1.48,0.18,-0.19,26.53,-27.58,-5.53
-1.5,0.09,-0.19,30.31,-27.58,-17.43
-1.44,0.08,-0.18,34.72,-31.36,-19.18
-1.38,0.1,-0.15,43.61,-38.01,-11.48
-1.31,0.13,-0.15,52.36,-47.32,-1.19
-1.22,0.17,-0.13,64.75,-61.32,11.69
-1.13,0.23,-0.09,73.71,-74.83,27.44
-1.06,0.27,-0.03,79.03,-84.07,40.11
-1,0.35,0.02,76.02,-93.03,56.28
-0.92,0.42,0.1,64.89,-98.28,69.93
-0.86,0.51,0.17,55.23,-93.17,87.15
-0.86,0.56,0.12,51.87,-81.83,99.54
-0.9,0.59,0.01,55.86,-63.84,114.1
-0.9,0.53,-0.09,66.92,-50.26,133.14
-0.83,0.5,-0.05,67.97,-46.2,147
-0.82,0.47,0.05,55.09,-46.9,177.17
-0.84,0.43,0.11,45.29,-46.2,172.55
-0.99,0.42,0.14,32.27,-49.98,175
-1.13,0.38,0.23,32.55,-58.8,172.48
-1.31,0.31,0.27,39.06,-67.55,163.66
-1.42,0.22,0.23,53.13,-74.06,153.37
-1.39,0.21,0.23,79.17,-79.24,142.8
-1.34,0.27,0.21,91.98,-83.44,121.66
-1.28,0.26,0.22,66.22,-81.62,107.94
-1.08,0.24,0.25,62.79,-75.46,114.38
-1.03,0.29,0.18,45.01,-71.05,114.03
-0.98,0.29,0.11,32.41,-64.33,111.3
-0.91,0.32,0.06,27.02,-63.91,105.56
-0.82,0.37,0.08,26.46,-61.81,97.86
-0.77,0.47,0.11,25.55,-57.89,87.71
-0.82,0.47,0.11,23.1,-57.33,78.4
-0.71,0.49,0.18,21,-57.89,76.44
-0.61,0.43,0.2,23.17,-41.37,75.46
-0.67,0.39,0.16,27.65,-33.32,76.86
-0.73,0.43,0.18,22.82,-40.25,83.79
-0.68,0.5,0.26,10.15,-43.4,84.14
-0.66,0.56,0.22,-8.54,-43.68,82.67
-0.64,0.49,0.19,-19.81,-43.05,79.8
-0.61,0.5,0.21,-19.81,-42.7,76.51
-0.65,0.53,0.23,-24.78,-44.52,76.37
-0.65,0.56,0.19,-41.02,-46.48,78.82
-0.69,0.46,0.17,-43.82,-54.53,79.52
-0.68,0.4,0.17,-44.1,-58.94,81.06
-0.66,0.36,0.18,-36.75,-61.04,81.55
-0.64,0.34,0.18,-33.67,-59.36,78.47
-0.65,0.36,0.11,-30.73,-56.14,73.78
-0.65,0.39,0.1,-30.31,-50.05,68.81
-0.62,0.46,0.17,-24.78,-47.32,61.53
-0.57,0.51,0.22,-19.53,-47.67,56.56
-0.57,0.58,0.26,-17.78,-48.58,52.01
-0.56,0.64,0.26,-17.08,-48.58,50.61
-0.58,0.68,0.28,-12.25,-48.86,52.01
-0.57,0.67,0.32,-7,-54.6,53.48
-0.58,0.74,0.37,-15.75,-55.79,49.35
-0.58,0.73,0.34,-27.02,-57.4,45.71
-0.52,0.69,0.32,-34.23,-61.46,52.36
-0.49,0.74,0.35,-42.7,-62.86,51.24
-0.45,0.7,0.37,-46.06,-60.83,48.51
-0.44,0.76,0.37,-42.98,-58.59,49.14
-0.38,0.8,0.31,-45.15,-56.56,38.22
-0.35,0.85,0.26,-32.34,-53.34,41.58
-0.43,0.99,0.3,-40.53,-54.04,32.41
-0.26,0.8,0.26,-44.87,-43.82,30.73
-0.25,0.64,0.36,-56.35,-42.28,29.33
-0.26,0.67,0.38,-52.08,-39.55,37.31
-0.3,0.62,0.42,-50.68,-35.42,24.01
-0.25,0.57,0.46,-35.35,-33.39,22.82
-0.21,0.54,0.43,-16.1,-32.48,27.65
-0.21,0.61,0.46,-17.36,-29.61,14.77
-0.22,0.59,0.43,-18.83,-26.74,8.12
-0.24,0.56,0.45,-22.19,-23.94,3.36
-0.31,0.56,0.5,-21.35,-22.96,3.57
-0.37,0.58,0.46,-23.31,-21.28,-15.68
-0.43,0.68,0.49,-13.09,-23.31,-22.19
-0.42,0.8,0.52,0.14,-28.77,-21.07
-0.42,0.94,0.59,5.88,-32.9,-16.8
-0.34,1.02,0.6,13.58,-32.97,-5.81
-0.41,1.09,0.66,16.59,-24.43,-0.35
-0.53,1.2,0.63,28.63,-8.4,-1.61
-0.6,1.42,0.58,35.7,-2.24,-0.56
-0.56,1.47,0.55,31.57,-3.29,1.19
-0.43,1.13,0.58,26.67,2.38,6.93
-0.41,0.94,0.53,33.95,6.79,7.77
-0.31,0.55,0.48,27.02,15.05,0.63
-0.25,0.5,0.45,32.06,22.4,-15.82
-0.38,0.23,0.12,16.1,25.27,-41.37
-0.22,0.7,0.43,41.79,18.69,-33.46
-0.18,0.58,0.2,92.47,27.44,-63.21
-0.44,0.57,0.14,135.66,29.26,-76.09
-0.68,0.78,0.21,109.62,29.82,-67.69
-0.75,0.75,0.17,107.73,28.91,-67.41
-0.89,0.72,0.11,113.12,30.52,-66.15
-0.88,0.69,0.24,114.52,32.83,-65.31
-0.85,0.73,0.19,103.25,30.45,-66.22
-0.76,0.73,0.14,102.69,29.05,-66.15
-0.69,0.61,0.14,98.98,30.94,-62.37
-0.8,0.66,0.05,103.39,27.58,-71.05
-0.69,0.54,0.1,103.11,24.71,-73.22
-0.7,0.59,0.05,102.06,18.13,-77.14
-0.69,0.59,0.08,105.21,15.4,-79.45
-0.72,0.64,0.1,106.26,14.14,-80.15
-0.76,0.71,0.1,112.56,13.09,-79.73
-0.83,0.82,0.07,111.09,13.09,-78.54
-0.9,0.88,0.07,104.58,12.46,-77.91
-0.9,0.91,0.06,98.98,12.88,-76.58
-0.91,0.91,0.03,90.58,10.43,-78.19
-0.84,0.88,0.02,82.67,8.33,-80.01
-0.81,0.84,0,75.95,6.72,-80.22
-0.78,0.8,-0.04,68.46,5.88,-83.3
-0.74,0.74,-0.06,65.17,4.69,-84.42
-0.71,0.71,-0.08,60.55,4.27,-83.09
-0.7,0.68,-0.09,54.6,3.43,-83.16
-0.68,0.64,-0.1,50.47,0.7,-84.28
-0.7,0.63,-0.09,47.6,2.1,-84.77
-0.77,0.62,-0.13,46.13,1.68,-83.09
-0.86,0.63,-0.14,51.87,3.57,-80.85
-0.91,0.66,-0.11,56.21,8.19,-78.61
-0.92,0.69,-0.09,55.51,11.97,-78.47
-0.91,0.64,-0.08,51.24,13.23,-77.49
-0.94,0.57,-0.02,44.52,9.8,-75.32
-0.94,0.41,-0.05,40.11,0.49,-73.99
-0.9,0.47,-0.04,36.19,-6.44,-79.31
-0.89,0.47,-0.06,23.66,-8.89,-78.47
-0.92,0.44,-0.17,28.14,-13.58,-74.48
-0.88,0.56,-0.11,28.28,-14.49,-81.13
-0.82,0.54,-0.13,17.43,-10.22,-88.41
-0.84,0.45,-0.18,12.74,-12.18,-88.55
-0.81,0.57,-0.17,-3.43,-5.39,-84.7
-0.89,0.51,-0.22,-5.25,-6.09,-83.16
-0.81,0.53,-0.17,2.45,-1.54,-80.22
-0.89,0.56,-0.16,12.11,7,-80.08
-0.95,0.41,-0.18,27.23,6.93,-68.18
-0.93,0.34,-0.15,59.36,10.92,-55.86
-0.8,0.51,-0.15,71.82,21.98,-55.23
-0.81,0.59,-0.07,69.16,24.22,-57.12
-0.7,0.57,-0.03,47.6,28.98,-48.23
-0.69,0.52,-0.06,33.04,34.93,-31.22
-0.79,0.47,-0.1,41.65,31.5,-31.99
-0.88,0.44,-0.09,44.17,24.92,-29.54
-0.91,0.42,-0.09,47.46,18.76,-29.89
-0.89,0.42,-0.08,44.1,11.34,-29.61
-0.89,0.37,-0.1,37.94,6.79,-40.11
-0.89,0.33,-0.17,38.43,3.36,-48.02
-0.85,0.3,-0.09,28.84,-2.31,-49.42
-0.82,0.34,-0.11,28.35,-0.84,-44.17
-0.86,0.41,-0.16,32.06,-2.03,-40.11
-0.89,0.45,-0.16,33.04,-3.64,-37.03
-0.88,0.48,-0.15,31.78,-3.64,-34.72
-0.88,0.47,-0.12,30.03,-5.04,-32.55
-0.89,0.49,-0.12,27.79,-6.51,-31.5
-0.91,0.51,-0.14,26.39,-8.54,-30.66
-0.91,0.53,-0.16,23.31,-10.78,-28.63
-0.88,0.51,-0.15,17.92,-11.69,-23.38
-0.86,0.48,-0.14,10.85,-13.58,-14.49
-0.86,0.45,-0.15,6.86,-17.85,-6.86
-0.88,0.42,-0.2,4.76,-20.51,0.14
-0.88,0.37,-0.2,6.51,-20.86,4.62
-0.89,0.32,-0.2,11.83,-21.35,5.67
-0.9,0.29,-0.22,18.62,-21.56,3.99
-0.89,0.28,-0.26,20.72,-19.6,2.24
-0.92,0.28,-0.26,17.99,-16.87,-0.42
-0.95,0.24,-0.27,15.05,-10.5,-4.76
-1.05,0.22,-0.25,13.51,-2.94,-8.82
-1.15,0.2,-0.22,15.96,-0.77,-17.08
-1.24,0.21,-0.19,21.63,-2.73,-25.55
-1.28,0.25,-0.18,23.87,-6.37,-34.23
-1.25,0.3,-0.16,21.63,-10.64,-38.78
-1.22,0.34,-0.16,13.58,-12.25,-38.29
-1.19,0.37,-0.17,7.77,-13.23,-34.58
-1.17,0.39,-0.15,2.38,-14.63,-30.31
-1.18,0.4,-0.14,-2.31,-16.66,-26.32
-1.21,0.4,-0.13,-4.34,-20.65,-20.65
-1.23,0.4,-0.15,-4.41,-24.08,-16.45
-1.24,0.4,-0.17,-0.14,-27.58,-13.3
-1.24,0.39,-0.19,6.86,-30.1,-11.13
-1.21,0.38,-0.18,13.51,-31.57,-9.17
-1.21,0.38,-0.15,16.94,-34.44,-6.93
-1.21,0.37,-0.1,15.89,-35.49,-4.76
-1.26,0.36,-0.06,13.44,-38.5,-0.98
-1.3,0.38,-0.04,14.42,-43.33,3.36
-1.32,0.39,-0.02,16.24,-48.79,9.24
-1.27,0.39,0.02,15.75,-56.77,18.69
-1.22,0.4,0.05,12.11,-62.72,26.81
-1.18,0.43,0.05,7.42,-68.18,37.24
-1.12,0.43,0.07,1.26,-73.15,44.73
-1.06,0.44,0.11,-3.57,-75.53,50.82
-1.03,0.46,0.13,-7.63,-76.44,59.08
-1.04,0.47,0.14,-8.4,-75.32,66.29
-1.06,0.47,0.13,-6.44,-72.17,73.57
-1.03,0.43,0.11,0.07,-68.95,80.29
-0.99,0.41,0.07,12.18,-65.52,85.05
-0.96,0.44,0.06,20.79,-60.69,86.8
-0.97,0.4,0.06,27.09,-60.13,89.11
-0.92,0.4,0.07,29.19,-58.24,98.91
-1.01,0.41,0.05,31.64,-54.11,104.16
-1.05,0.37,0.02,37.03,-51.24,105.77
-1.09,0.33,0.02,40.25,-54.04,105.84
-1.06,0.33,0.03,40.18,-54.11,104.37
-1.01,0.41,0.03,31.92,-49,105.49
-0.95,0.47,-0.04,17.99,-40.6,108.5
-0.95,0.6,-0.03,3.57,-32.41,113.82
-0.98,0.66,-0.01,-7.7,-27.3,121.1
-1.01,0.61,0.04,-14.35,-37.8,127.4
-0.9,0.61,0.05,-14.98,-44.1,132.37
-0.88,0.52,0.15,-26.04,-48.51,128.73
-0.89,0.32,0.17,-36.05,-45.5,125.58
-0.78,0.33,0.22,-35.63,-38.22,119.21
-0.77,0.29,0.17,-40.18,-27.79,111.79
-0.71,0.34,0.12,-41.65,-22.19,108.57
-0.65,0.37,0.12,-40.95,-16.1,106.19
-0.64,0.38,0.11,-39.97,-15.26,105.35
-0.59,0.47,0.13,-36.75,-14.42,107.45
-0.58,0.65,0.02,-60.27,-9.87,112.98
-0.67,0.67,-0.02,-69.44,-10.85,114.31
-0.67,0.68,0.06,-68.6,-10.15,116.27
-0.67,0.65,0.1,-74.76,-11.2,117.32
-0.68,0.6,0.09,-87.64,-12.74,118.72
-0.71,0.56,0.09,-94.92,-12.53,119.28
-0.7,0.52,0.14,-100.45,-12.53,118.86
-0.68,0.5,0.22,-103.39,-14.35,117.6
-0.65,0.45,0.3,-102.27,-17.15,117.53
-0.62,0.4,0.3,-98.7,-18.76,112.49
-0.59,0.38,0.3,-87.29,-19.74,109.55
-0.56,0.39,0.31,-75.95,-0.49,101.64
-0.59,0.43,0.32,-61.25,-19.25,94.71
-0.6,0.47,0.3,-50.47,-21.07,88.2
-0.6,0.47,0.29,-45.99,-22.47,81.69
-0.57,0.43,0.27,-40.88,-20.93,80.64
-0.53,0.5,0.26,-40.46,-20.58,74.83
-0.45,0.54,0.29,-45.78,-19.67,63.07
-0.43,0.52,0.28,-44.73,-17.78,56.98
-0.43,0.56,0.27,-37.87,-14.98,50.89
-0.41,0.6,0.29,-33.11,-11.69,44.31
-0.36,0.58,0.28,-28.21,-8.54,33.74
-0.36,0.58,0.31,-17.64,-6.16,27.65
-0.34,0.6,0.33,-14,-8.54,21.98
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
-1,0.2,-0.09,1.54,-5.25,5.32
-0.99,0.2,-0.09,2.66,-5.39,5.67
-0.99,0.2,-0.09,2.94,-5.04,5.67
-0.99,0.2,-0.09,2.38,-4.69,5.95
-0.99,0.21,-0.08,0.84,-4.48,6.02
-0.99,0.21,-0.08,-1.05,-4.48,6.16
-1,0.21,-0.08,-3.22,-4.2,6.37
-1,0.21,-0.08,-4.34,-4.55,6.72
-1,0.2,-0.08,-5.04,-5.11,7.28
-1,0.2,-0.08,-5.46,-5.25,8.54
-0.99,0.19,-0.09,-6.23,-4.41,9.73
-0.99,0.19,-0.1,-7.49,-4.13,10.43
-1,0.18,-0.1,-7.7,-4.41,11.06
-1,0.17,-0.1,-7.91,-3.78,11.13
-1.01,0.18,-0.1,-7.21,-4.2,10.64
-1,0.18,-0.08,-7.14,-3.64,9.59
-1.01,0.17,-0.09,-4.48,-5.6,10.43
-1,0.19,-0.1,-4.06,-6.16,10.57
-1,0.2,-0.12,-2.8,-7.49,10.43
-0.99,0.18,-0.13,-1.89,-7.14,10.01
-1,0.16,-0.13,-1.19,-5.95,9.73
-1,0.16,-0.1,-1.82,-5.74,9.8
-1.01,0.17,-0.06,-3.15,-6.3,10.57
-1.01,0.18,-0.05,-2.59,-7.7,12.04
-1.01,0.19,-0.04,-0.14,-9.73,13.72
-1.01,0.21,-0.04,2.94,-12.04,16.1
-1,0.22,-0.05,8.54,-14.84,18.2
-0.98,0.24,-0.07,12.18,-17.36,20.72
-0.97,0.23,-0.08,15.54,-18.76,22.89
-0.96,0.23,-0.08,18.27,-20.93,25.34
-0.97,0.23,-0.08,18.41,-20.93,25.9
-0.97,0.23,-0.07,16.94,-20.37,26.39
-1,0.22,-0.06,15.61,-19.95,27.23
-0.98,0.24,-0.03,12.11,-17.08,28.21
-1,0.24,-0.04,9.17,-15.89,29.75
-1,0.25,-0.05,11.13,-17.78,31.15
-0.92,0.31,-0.03,1.4,-11.69,37.87
-0.96,0.31,-0.05,-6.86,-10.08,43.75
-0.95,0.3,-0.08,-11.97,-11.34,51.8
-0.95,0.29,-0.12,-17.85,-12.46,57.89
