Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.59,0.55,-0.21,20.72,32.9,-50.61
-0.56,0.56,-0.1,-14.91,44.31,-53.41
-0.55,0.57,-0.14,-34.65,55.37,-60.13
-0.61,0.6,-0.21,-52.5,63.63,-68.6
-0.7,0.57,-0.29,-64.96,65.94,-69.44
-0.79,0.62,-0.28,-56.98,66.36,-65.8
-0.9,0.76,-0.26,-47.88,65.52,-61.95
-0.93,0.79,-0.25,-33.88,60.06,-59.15
-0.88,0.78,-0.2,-36.54,53.76,-54.67
-0.82,0.64,-0.17,-36.61,48.86,-45.85
-0.76,0.55,-0.14,-35.14,44.73,-36.75
-0.74,0.48,-0.13,-33.6,43.05,-31.08
-0.81,0.35,-0.19,-24.71,41.09,-29.33
-0.81,0.32,-0.2,-10.36,39.9,-29.82
-0.84,0.29,-0.22,-4.41,39.13,-33.81
-0.86,0.26,-0.21,1.47,41.3,-42.21
-0.78,0.33,-0.15,-8.4,36.75,-44.45
-0.89,0.24,-0.25,8.68,47.6,-50.05
-0.87,0.33,-0.19,7.84,48.37,-51.31
-0.85,0.4,-0.15,-0.35,46.97,-49.42
-0.86,0.39,-0.16,-3.78,46.41,-47.95
-0.9,0.39,-0.16,-4.34,48.51,-52.22
-0.87,0.43,-0.14,-9.66,43.05,-52.71
-0.84,0.42,-0.17,-14,42.42,-55.02
-0.82,0.43,-0.22,-16.24,43.12,-53.34
-0.84,0.4,-0.26,-20.51,46.48,-54.11
-0.85,0.41,-0.28,-17.64,50.68,-57.54
-0.82,0.4,-0.27,-17.08,52.43,-56.56
-0.79,0.42,-0.25,-22.47,55.3,-56.21
-0.82,0.4,-0.26,-15.12,59.08,-61.88
-0.78,0.38,-0.2,-17.99,53.69,-54.39
-0.89,0.35,-0.23,-20.44,57.68,-59.43
-0.9,0.34,-0.23,-16.8,58.38,-64.4
-0.93,0.34,-0.21,-17.22,57.75,-66.22
-0.9,0.28,-0.19,-28.28,50.75,-59.36
-0.99,0.34,-0.24,-7.49,52.22,-69.79
-0.99,0.36,-0.24,-8.05,50.4,-74.27
-1,0.34,-0.25,-2.31,44.94,-74.13
-1.02,0.37,-0.25,4.97,35.91,-74.83
-0.95,0.46,-0.23,-8.89,24.85,-68.11
-0.99,0.45,-0.3,3.92,23.45,-71.47
-0.93,0.4,-0.31,5.81,0.56,-66.22
-0.92,0.39,-0.29,2.52,17.08,-55.86
-0.92,0.4,-0.3,1.82,14.63,-49.28
-0.93,0.37,-0.31,1.26,11.48,-39.69
-0.97,0.38,-0.31,2.73,8.54,-33.88
-0.97,0.39,-0.26,-5.18,1.05,-26.6
-1.07,0.37,-0.26,5.95,3.29,-25.2
-1.06,0.37,-0.23,6.72,-2.94,-20.23
-1.07,0.42,-0.22,6.93,-7.63,-15.47
-1.08,0.48,-0.24,7.63,-14.42,-12.11
-1.07,0.57,-0.28,3.57,-24.15,-9.38
-1.04,0.59,-0.29,0.63,-32.06,-0.63
-1.09,0.68,-0.28,-7,-39.13,7.63
-1.13,0.7,-0.26,-14.07,-44.45,18.83
-1.16,0.73,-0.24,-28.28,-52.78,30.52
-1.15,0.72,-0.18,-41.16,-66.08,43.33
-1.1,0.66,-0.09,-55.65,-76.86,56.49
-1.06,0.61,-0.08,-64.26,-90.65,67.34
-1.01,0.51,-0.07,-70.56,-103.53,74.97
-0.89,0.45,-0.05,-78.05,-116.9,82.6
-0.75,0.4,0,-91,-117.32,95.34
-0.68,0.41,0.04,-89.67,-107.94,102.55
-0.7,0.36,0.05,-88.2,-99.19,109.55
-0.75,0.4,0.11,-94.36,-81.48,121.66
-0.93,0.44,-0.03,-106.19,-66.22,128.38
-1.09,0.39,-0.26,-127.89,-55.51,136.15
-1.23,0.39,-0.36,-132.93,-44.45,128.24
-1.29,0.31,-0.43,-122.78,-45.36,124.6
-1.28,0.25,-0.48,-97.93,-48.02,114.1
-1.13,0.32,-0.4,-75.32,-52.92,108.01
-1,0.48,-0.3,-59.29,-52.99,110.04
-0.94,0.25,-0.54,-33.74,-63.35,134.89
-0.88,0.44,-0.2,8.68,-53.2,141.4
-0.95,0.58,-0.09,8.68,-34.3,133.42
-1.01,0.51,-0.07,9.1,-25.62,133.14
-0.99,0.56,-0.04,13.51,-18.06,132.37
-0.99,0.56,-0.05,18.27,-8.19,128.52
-0.95,0.54,-0.08,9.38,5.32,119.35
-0.93,0.45,-0.06,0.42,8.33,107.66
-0.87,0.43,-0.01,-8.12,11.55,103.39
-0.8,0.45,-0.02,-14.14,13.23,99.96
-0.74,0.44,-0.03,-16.8,17.92,94.5
-0.72,0.49,-0.03,-21.28,19.32,89.74
-0.67,0.5,-0.03,-19.32,18.41,84.14
-0.7,0.51,-0.04,-19.11,18.2,69.09
-0.74,0.41,-0.03,-18.55,19.88,62.44
-0.74,0.45,-0.01,-20.44,20.51,49.91
-0.74,0.32,0.01,-17.36,18.9,30.38
-0.74,-0.03,0.03,11.55,22.68,12.53
-0.69,0.29,0.04,-3.78,37.31,12.46
-0.7,0.5,0,-33.95,30.94,-1.26
-0.67,0.41,0.04,-40.04,30.73,-4.69
-0.67,0.43,0.01,-45.92,27.72,-10.64
-0.64,0.28,0.08,-41.51,28.42,-19.67
-0.63,0.26,0.07,-37.66,25.83,-29.61
-0.64,0.28,0.08,-34.23,22.26,-38.22
-0.63,0.34,0.11,-33.25,21.21,-46.13
-0.64,0.31,0.19,-25.06,25.83,-50.82
-0.71,0.46,0.16,-26.67,28.77,-53.06
-0.68,0.68,0.21,-35.07,32.06,-49.35
-0.7,0.86,0.27,-43.96,31.71,-43.82
-0.72,0.96,0.24,-44.24,31.22,-38.01
-0.66,1.08,0.12,-5.67,33.39,-27.65
-0.61,1.2,-0.04,18.48,36.54,-15.47
-0.56,1.28,-0.12,40.95,43.05,-7.07
-0.56,1.21,-0.1,45.22,43.89,-2.94
-0.59,1.15,0.02,33.32,40.25,-2.17
-0.7,1.11,0.11,9.94,33.32,-1.89
-0.79,1.09,0.22,-34.65,25.55,0.28
-0.84,1.08,0.31,-45.92,20.72,2.73
-0.83,1.02,0.33,-61.46,20.79,2.94
-0.81,0.92,0.29,-61.67,21.91,-0.07
-0.83,0.73,0.21,-49.77,22.82,-8.61
-0.94,0.58,0.13,-27.58,25.27,-18.97
-1.17,0.54,0.08,0.42,29.12,-32.2
-1.42,0.47,0,32.55,29.89,-37.66
-1.59,0.46,-0.13,42.35,23.45,-38.36
-1.72,0.36,-0.13,39.2,10.92,-34.09
-1.59,0.22,-0.03,30.66,-1.82,-28.42
-1.32,0.18,-0.04,43.61,-15.33,-22.89
-1.02,0.26,0.02,59.85,-27.02,-17.71
-0.81,0.31,0.07,78.96,-34.72,-18.62
-0.67,0.36,-0.01,88.69,-33.53,-20.44
-0.59,0.33,-0.13,88.76,-24.08,-23.59
-0.51,0.31,-0.24,77.84,-11.06,-30.38
-0.53,0.28,-0.34,57.54,2.94,-37.03
-0.56,0.31,-0.26,42.49,10.92,-40.39
-0.63,0.46,-0.22,19.67,35.35,-54.32
-0.89,0.4,-0.45,28.77,26.81,-48.44
-0.97,0.59,-0.41,43.89,30.52,-47.74
-1.01,0.79,-0.28,53.55,36.47,-46.69
-0.94,0.88,-0.22,57.61,38.57,-43.96
-0.84,0.78,-0.12,52.22,33.88,-35.49
-0.79,0.62,-0.09,43.96,25.27,-26.53
-0.75,0.5,-0.1,37.66,19.04,-17.01
-0.77,0.37,-0.14,37.73,11.2,-7.28
-0.82,0.27,-0.22,46.41,6.79,-5.46
-0.86,0.23,-0.26,56.98,5.25,-9.17
-0.92,0.18,-0.31,66.15,4.9,-17.71
-0.89,0.18,-0.31,68.32,5.18,-25.41
-0.92,0.24,-0.29,68.25,3.22,-34.02
-0.9,0.33,-0.24,68.32,3.78,-41.16
-0.92,0.42,-0.24,62.16,9.31,-44.8
-0.88,0.52,-0.27,61.6,11.2,-47.04
-0.84,0.58,-0.26,60.83,11.34,-44.31
-0.82,0.6,-0.29,59.78,4.83,-34.58
-0.85,0.53,-0.27,68.6,4.13,-31.29
-0.82,0.53,-0.27,72.45,3.15,-31.57
-0.78,0.53,-0.24,66.22,3.5,-28.84
-0.71,0.52,-0.23,60.97,4.83,-23.73
-0.72,0.5,-0.23,57.05,7.49,-22.05
-0.78,0.44,-0.23,56.77,8.47,-22.82
-0.81,0.44,-0.2,54.88,7.91,-24.36
-0.87,0.4,-0.23,53.83,9.17,-28.84
-0.86,0.44,-0.2,49.21,7.56,-32.48
-0.87,0.43,-0.18,43.12,7.21,-34.93
-0.87,0.39,-0.23,47.74,6.72,-38.15
-0.84,0.43,-0.2,43.75,3.08,-38.5
-0.79,0.52,-0.18,35.63,-1.26,-35.14
-0.88,0.43,-0.27,39.76,0.77,-37.03
-0.88,0.46,-0.27,44.94,-2.87,-37.59
-0.88,0.46,-0.26,43.89,-4.2,-36.89
-0.88,0.44,-0.27,45.29,-4.69,-36.26
-0.86,0.51,-0.28,37.66,-4.27,-34.37
-0.93,0.5,-0.33,47.81,-5.81,-36.54
-0.95,0.51,-0.33,45.36,-8.33,-40.11
-0.91,0.55,-0.31,42.56,-6.02,-40.53
-0.86,0.52,-0.29,35.21,-6.65,-31.78
-0.87,0.47,-0.29,33.74,-3.64,-24.57
-0.93,0.42,-0.27,37.87,-3.78,-24.85
-0.91,0.44,-0.25,36.47,-7.07,-18.76
-0.94,0.46,-0.26,31.99,-9.73,-15.05
-0.93,0.48,-0.25,29.19,-12.18,-9.87
-0.97,0.49,-0.24,24.5,-14.21,-6.72
-0.95,0.48,-0.2,35.91,-15.12,-3.78
-0.94,0.54,-0.18,38.85,-20.86,3.5
-0.94,0.58,-0.16,37.73,-27.65,8.47
-0.92,0.63,-0.16,37.03,-37.52,13.23
-0.92,0.68,-0.18,33.74,-46.69,17.01
-0.92,0.72,-0.16,26.25,-53.9,21.98
-0.94,0.75,-0.15,20.51,-58.87,29.33
-0.95,0.77,-0.17,9.17,-63.21,42.49
-0.96,0.8,-0.2,-6.51,-68.74,53.06
-0.99,0.78,-0.16,-19.39,-76.72,66.57
-1.02,0.75,-0.14,-30.38,-82.25,80.99
-1.04,0.65,-0.1,-47.74,-87.15,97.93
-1.04,0.53,-0.07,-53.76,-99.05,110.46
-1.05,0.44,0.01,-62.23,-106.33,119
-0.98,0.36,0.04,-64.61,-110.46,124.53
-0.94,0.32,0.03,-60.48,-105.63,129.78
-0.96,0.3,0.01,-44.38,-88.2,123.48
-1.07,0.34,0,-50.68,-81.55,129.29
-1.17,0.32,-0.02,-52.29,-66.29,129.29
-1.32,0.16,-0.23,-54.04,-65.52,129.08
-1.36,0.12,-0.27,-40.95,-66.5,120.75
-1.35,0.13,-0.33,-21.14,-73.15,113.61
-1.18,0.33,-0.22,-11.34,-74.76,107.8
-1.03,0.52,-0.16,-6.72,-73.29,108.64
-1.05,0.53,-0.08,12.32,-76.93,106.47
-1.01,0.45,-0.05,34.58,-75.25,105.28
-0.93,0.59,-0.05,35.77,-68.04,110.67
-1.01,0.68,-0.06,24.08,-62.16,110.67
-1.08,0.65,-0.04,13.3,-58.8,103.95
-1.03,0.56,-0.02,5.18,-54.95,92.05
-0.98,0.5,-0.03,-4.13,-46.55,81.41
-0.87,0.46,-0.02,-11.83,-39.06,74.41
-0.82,0.44,-0.04,-17.01,-36.54,68.53
-0.75,0.42,-0.02,-14.91,-36.4,62.79
-0.71,0.41,0.01,-14.98,-36.33,56.28
-0.67,0.34,-0.02,-1.47,-40.74,56.21
-0.6,0.35,0.05,3.57,-34.23,49.7
-0.63,0.36,0.05,7.56,-30.59,39.13
-0.63,0.34,0.05,10.57,-31.01,31.64
-0.66,0.35,0.09,6.23,-25.76,19.6
-0.61,0.33,0.08,2.38,-17.92,10.43
-0.63,0.27,0.06,-0.07,-12.32,-1.68
-0.61,0.27,0.05,-3.43,-6.02,-9.8
-0.56,0.27,0.03,-4.62,2.24,-17.01
-0.52,0.24,0.04,-5.18,7.49,-23.66
-0.53,0.24,0.01,-2.38,6.44,-31.85
-0.53,0.26,-0.03,2.45,6.23,-40.04
-0.54,0.32,-0.02,6.58,8.82,-49.21
-0.59,0.38,0.02,8.19,10.85,-55.51
-0.63,0.48,0.07,6.02,12.25,-58.87
-0.67,0.64,0.12,1.19,13.93,-61.11
-0.7,0.75,0.15,2.31,15.96,-59.08
-0.82,0.88,0.16,9.17,16.31,-48.72
-0.8,1.18,0.22,14.91,18.69,-25.62
-0.77,1.31,0.25,29.26,18.69,-9.59
-0.71,1.34,0.21,49.35,17.29,2.17
-0.66,1.26,0.15,69.72,14.77,9.94
-0.59,1.17,0.15,73.5,12.46,11.76
-0.58,1.04,0.17,68.46,10.15,10.01
-0.61,0.92,0.17,52.71,8.61,7.49
-0.67,0.84,0.2,28.77,7.63,5.32
-0.77,0.79,0.24,4.69,7.21,3.5
-0.78,0.74,0.28,-19.81,6.23,2.38
-0.78,0.73,0.29,-30.17,0.77,1.12
-0.76,0.69,0.2,-26.95,-7.98,-0.35
-0.74,0.62,0.13,-10.85,-15.96,0.49
-0.75,0.52,0.14,9.38,-17.36,-0.21
-0.81,0.57,0.22,26.39,-3.78,-12.53
-1.06,0.5,0.1,47.53,1.05,-23.24
-1.25,0.46,-0.03,69.23,-3.01,-31.71
-1.3,0.41,-0.08,84.28,-3.92,-31.43
-1.54,0.48,-0.07,87.22,-7,-35.21
-1.69,0.39,0.25,94.92,6.3,-13.51
-1.64,0.56,0.06,96.11,-18.97,-3.71
-1.17,0.49,-0.13,101.57,-38.43,8.47
-0.78,0.5,-0.11,93.24,-45.64,10.78
-0.5,0.39,-0.12,86.31,-37.17,5.18
-0.55,0.34,-0.14,79.59,-30.31,-0.63
-0.62,0.28,-0.21,72.8,-33.81,-3.29
-0.55,0.3,-0.22,63.7,-4.69,-17.01
-0.78,0.25,-0.38,56.77,-6.16,-20.16
-0.85,0.31,-0.32,53.06,3.92,-33.39
-1.09,0.37,-0.39,45.08,9.94,-42.21
-1.06,0.53,-0.34,50.47,12.11,-43.33
-1,0.67,-0.29,61.39,18.2,-43.54
-0.92,0.7,-0.23,72.31,16.24,-33.25
-0.84,0.68,-0.2,78.47,7.84,-20.58
-0.81,0.61,-0.16,79.87,-3.22,-7.35
-0.81,0.54,-0.11,80.29,-11.2,2.52
-0.82,0.46,-0.12,79.73,-16.94,8.75
-0.87,0.26,-0.17,80.5,-20.09,9.66
-0.92,0.26,-0.24,86.17,-24.99,8.33
-0.91,0.22,-0.28,92.96,-28.21,3.71
-0.89,0.24,-0.3,95.2,-29.68,-3.29
-0.88,0.32,-0.3,95.76,-28.42,-14.07
-0.87,0.4,-0.29,94.43,-25.34,-19.95
-0.87,0.5,-0.29,91.49,-21.98,-24.22
-0.85,0.58,-0.3,87.57,-16.94,-25.27
-0.82,0.64,-0.31,82.74,-12.04,-22.75
-0.78,0.65,-0.34,78.26,-6.86,-16.17
-0.74,0.65,-0.35,80.99,-7.21,-12.6
-0.78,0.55,-0.33,86.24,-14.28,-6.65
-0.82,0.54,-0.25,87.29,-19.25,-2.1
-0.84,0.53,-0.22,87.5,-21.91,-3.22
-0.86,0.5,-0.23,87.57,-24.57,-1.26
-0.86,0.44,-0.27,87.15,-25.13,-4.34
-0.82,0.51,-0.22,86.94,-29.19,-5.25
-0.83,0.51,-0.23,85.12,-31.15,-7.07
-0.82,0.48,-0.25,86.03,-31.99,-8.75
-0.81,0.48,-0.26,86.87,-32.69,-9.38
-0.81,0.49,-0.26,86.45,-34.23,-8.4
-0.79,0.56,-0.22,77,-35.98,-3.64
-0.81,0.49,-0.3,85.33,-37.87,-2.17
-0.81,0.52,-0.27,83.86,-39.62,0.42
-0.8,0.52,-0.29,82.11,-38.5,1.05
-0.8,0.5,-0.29,80.57,-36.33,0.14
-0.81,0.5,-0.28,79.87,-35.91,-0.56
-0.81,0.51,-0.28,78.05,-35,-1.19
-0.83,0.52,-0.28,77,-34.44,-1.75
-0.84,0.53,-0.29,73.99,-33.46,-2.73
-0.85,0.53,-0.29,73.5,-33.25,-2.66
-0.83,0.52,-0.29,73.22,-34.02,-3.43
-0.83,0.49,-0.3,73.01,-35.21,-3.01
-0.85,0.46,-0.32,73.22,-37.03,-1.82
-0.86,0.45,-0.31,73.78,-37.94,-0.42
-0.88,0.43,-0.31,76.51,-38.5,1.96
-0.89,0.42,-0.3,80.36,-39.97,5.18
-0.88,0.4,-0.3,83.86,-42.7,9.66
-0.87,0.39,-0.3,86.03,-44.87,12.88
-0.88,0.39,-0.3,86.38,-46.9,14.98
-0.85,0.46,-0.28,81.9,-48.23,18.9
-0.93,0.47,-0.28,93.87,-50.19,18.76
-0.93,0.42,-0.27,95.13,-51.52,19.46
-0.95,0.43,-0.27,96.88,-54.39,20.65
-0.96,0.43,-0.27,98.77,-57.75,21.42
-0.94,0.46,-0.27,95.06,-60.41,21.28
-0.94,0.5,-0.27,90.72,-62.72,22.96
-0.94,0.5,-0.29,88.27,-62.23,27.93
-0.96,0.54,-0.29,86.94,-62.37,33.95
-0.93,0.59,-0.3,84.84,-62.93,41.51
-0.91,0.63,-0.31,85.05,-66.22,49.56
-0.87,0.63,-0.28,84.77,-71.47,58.24
-0.87,0.59,-0.23,80.5,-76.37,65.03
-0.89,0.59,-0.2,77.63,-81.69,70.14
-0.9,0.6,-0.17,76.02,-87.57,73.92
-0.91,0.61,-0.13,76.79,-96.88,77.77
-0.91,0.59,-0.08,74.41,-104.37,82.18
-0.91,0.59,-0.04,71.68,-111.58,87.85
-0.95,0.57,-0.03,70.98,-120.47,94.29
-0.98,0.54,0.02,69.72,-128.87,100.73
-1.01,0.46,-0.04,65.66,-139.72,109.27
-1,0.43,0.08,61.74,-147.7,116.62
-1.02,0.35,0.1,62.23,-151.41,118.72
-1.05,0.28,0.14,71.89,-152.11,114.52
-1.18,0.15,0.12,80.92,-147.07,107.17
-1.27,0.08,0.02,85.4,-135.45,97.16
-1.29,0.11,-0.09,82.53,-122.22,83.51
-1.2,0.15,-0.22,76.37,-109.62,70.7
-1.13,0.23,-0.33,75.39,-107.66,60.2
-1.01,0.41,-0.35,76.93,-110.81,56.56
-0.94,0.54,-0.28,75.32,-107.66,57.75
-0.9,0.71,-0.22,79.94,-107.87,60.2
-0.88,0.75,-0.14,80.36,-105.98,62.86
-0.88,0.72,-0.07,75.6,-102.76,63.21
-0.89,0.65,0.02,71.12,-102.06,59.78
-0.9,0.49,0.05,65.24,-101.99,50.61
-0.88,0.39,0.06,62.51,-99.75,40.25
-0.83,0.35,0.05,63.84,-96.67,29.68
-0.78,0.35,0.03,66.5,-91.28,20.3
-0.74,0.38,0.01,67.9,-88.48,14.56
-0.69,0.42,0,67.55,-86.03,11.83
-0.66,0.48,0.01,65.8,-85.61,10.5
-0.67,0.51,0.02,62.65,-84.35,10.22
-0.66,0.54,0.03,59.22,-82.32,8.75
-0.71,0.56,0.02,55.3,-81.76,6.23
-0.72,0.58,0.03,53.2,-79.66,2.59
-0.75,0.57,0.02,50.68,-75.46,-3.78
-0.77,0.55,-0.01,50.96,-75.46,-8.68
-0.74,0.53,-0.01,50.12,-73.57,-13.3
-0.72,0.5,-0.02,50.75,-72.17,-18.06
-0.69,0.49,-0.01,51.66,-70,-24.22
-0.68,0.5,-0.01,53.9,-67.2,-29.75
-0.68,0.51,0,56.91,-63.98,-35
-0.67,0.53,-0.01,59.29,-61.67,-39.06
-0.68,0.56,-0.02,60.55,-59.99,-42.21
-0.67,0.58,-0.02,61.39,-58.59,-44.17
-0.67,0.63,-0.01,61.25,-57.19,-45.78
-0.66,0.69,0.01,60.55,-55.44,-46.9
-0.64,0.74,0.03,59.08,-51.59,-48.65
-0.64,0.79,0.05,55.23,-46.69,-48.44
-0.64,0.83,0.09,51.45,-41.58,-47.74
-0.63,0.89,0.13,49,-35.49,-46.34
-0.63,0.88,0.15,49.49,-30.1,-42.28
-0.62,0.83,0.19,52.85,-26.46,-36.96
-0.63,0.81,0.19,59.43,-23.94,-31.57
-0.64,0.79,0.2,67.06,-22.4,-27.23
-0.65,0.82,0.18,75.81,-20.65,-24.08
-0.65,0.83,0.17,76.86,-19.46,-20.79
-0.63,0.84,0.16,71.47,-15.96,-17.92
-0.64,0.8,0.14,63.84,-12.04,-13.86
-0.7,0.77,0.09,57.82,-10.85,-10.57
-0.73,0.74,0.12,52.08,-7.21,-7.7
-0.76,0.71,0.13,45.36,-8.12,-4.83
-0.79,0.71,0.2,40.04,-8.26,-3.08
-0.82,0.67,0.26,37.1,-9.38,-1.89
-0.85,0.66,0.31,37.59,-12.18,-1.96
-0.85,0.65,0.34,39.83,-15.47,-3.29
-0.88,0.59,0.29,43.47,-19.6,-3.22
-0.92,0.58,0.27,55.44,-21.21,-4.9
-1.02,0.59,0.2,65.59,-20.79,-7.07
-1.06,0.56,0.17,76.37,-17.57,-6.3
-1.07,0.45,0.15,81.83,-14.7,0.14
-1.12,0.49,0.13,79.66,-13.23,1.19
-1.09,0.49,0.03,76.37,-12.95,0.77
-1,0.49,-0.04,80.15,-14.42,3.71
-0.93,0.51,-0.09,86.03,-17.5,7.84
-0.94,0.56,-0.1,92.19,-19.39,7.35
-0.93,0.54,-0.08,94.99,-20.93,7.07
-0.9,0.49,-0.07,93.66,-19.32,6.79
-0.85,0.42,-0.06,87.85,-17.71,4.41
-0.81,0.33,-0.03,81.83,-12.25,-2.03
-0.8,0.24,-0.06,77.42,-6.65,-10.71
-0.86,0.17,-0.11,80.43,-6.3,-18.06
-0.82,0.21,-0.06,80.15,3.78,-30.31
-0.88,0.28,-0.21,75.32,4.97,-40.88
-0.89,0.3,-0.38,79.87,4.34,-44.24
-0.85,0.39,-0.38,87.71,5.67,-44.52
-0.92,0.57,-0.34,79.24,5.67,-46.97
-0.93,0.61,-0.3,67.97,15.75,-46.13
-0.89,0.67,-0.28,53.13,22.47,-40.88
-0.84,0.68,-0.24,42.98,22.68,-35.98
-0.79,0.65,-0.21,35.84,23.45,-25.2
-0.81,0.57,-0.21,35.49,21.98,-13.37
-0.84,0.49,-0.2,38.71,19.32,-6.3
-0.89,0.43,-0.18,40.46,14.56,-2.8
-0.93,0.36,-0.17,46.34,10.92,-0.28
-0.94,0.33,-0.19,50.47,8.75,-0.49
-0.96,0.3,-0.22,58.66,6.23,-2.8
-0.96,0.28,-0.24,67.13,1.54,-3.85
-0.95,0.31,-0.26,77.07,-2.94,-4.83
-0.93,0.33,-0.26,84.21,-10.29,-2.52
-0.93,0.39,-0.24,90.37,-13.93,-1.68
-0.92,0.4,-0.25,93.03,-19.04,2.73
-0.9,0.42,-0.23,93.17,-22.61,6.65
-0.88,0.45,-0.23,90.65,-24.43,10.01
-0.87,0.44,-0.24,89.32,-25.97,11.55
-0.87,0.44,-0.23,88.41,-27.93,13.44
-0.86,0.45,-0.25,83.79,-26.53,13.72
-0.86,0.43,-0.25,79.24,-23.87,13.3
-0.87,0.42,-0.27,78.19,-20.37,11.83
-0.87,0.39,-0.27,77.42,-20.16,11.9
-0.89,0.37,-0.27,78.47,-20.3,10.85
-0.91,0.35,-0.26,81.06,-21,8.89
-0.89,0.35,-0.28,83.65,-22.05,7.7
-0.88,0.39,-0.29,85.4,-22.89,6.3
-0.88,0.41,-0.32,89.18,-23.94,5.18
-0.89,0.45,-0.3,91.84,-23.87,0.7
-0.88,0.47,-0.31,93.24,-22.89,-2.52
-0.87,0.47,-0.31,94.01,-23.03,-2.94
-0.85,0.48,-0.3,92.61,-22.96,-3.71
-0.85,0.49,-0.29,89.6,-22.75,-2.1
-0.85,0.49,-0.27,84.84,-23.17,-0.28
-0.89,0.46,-0.28,74.48,-21.35,3.08
-0.87,0.46,-0.28,80.22,-22.75,4.06
-0.86,0.47,-0.24,74.76,-24.22,5.25
-0.88,0.42,-0.25,70.98,-23.24,5.04
-0.89,0.4,-0.24,71.54,-23.66,2.59
-0.88,0.4,-0.23,67.83,-24.43,0.35
-0.88,0.4,-0.24,64.54,-23.03,-2.94
-0.87,0.4,-0.26,61.88,-22.19,-6.3
-0.85,0.43,-0.28,59.78,-21.14,-9.17
-0.86,0.43,-0.29,58.1,-19.67,-12.04
-0.88,0.44,-0.29,57.82,-18.27,-15.82
-0.89,0.45,-0.29,59.22,-17.15,-15.61
-0.9,0.48,-0.29,57.89,-17.43,-17.71
-0.91,0.43,-0.3,57.19,-17.71,-16.66
-0.4,0.39,-0.48,-127.82,69.72,-9.87
-0.71,0.62,-0.43,-98.91,86.94,-14.63
-0.98,0.55,-0.43,-74.76,89.53,-16.45
-1.16,0.48,-0.4,-57.89,76.51,-16.03
-1.23,0.4,-0.24,-51.24,64.05,-14.35
-1.21,0.31,-0.13,-60.97,43.54,-15.47
-1.09,0.26,-0.08,-67.41,31.99,-17.29
-0.98,0.29,-0.09,-69.16,23.73,-19.88
-0.91,0.36,-0.12,-69.23,21.42,-22.75
-0.86,0.43,-0.13,-69.09,20.72,-21.07
-0.84,0.48,-0.16,-67.13,22.54,-18.34
-0.82,0.49,-0.16,-69.86,26.18,-14
-0.84,0.47,-0.16,-76.09,31.08,-11.76
-0.9,0.43,-0.18,-83.93,33.11,-10.85
-0.96,0.35,-0.21,-85.89,32.27,-9.87
-0.98,0.2,-0.39,-75.46,21.91,-5.18
-0.96,0.28,-0.28,-67.48,15.61,-1.4
-0.89,0.2,-0.27,-59.78,12.11,9.59
-0.89,0.33,-0.23,-59.64,11.97,2.45
-0.89,0.33,-0.23,-58.59,15.54,-0.14
-0.91,0.42,-0.25,-59.43,20.86,-11.2
-0.93,0.45,-0.25,-61.67,27.51,-16.66
-0.94,0.48,-0.22,-66.01,31.29,-19.6
-0.95,0.48,-0.2,-72.1,33.39,-21.07
-0.96,0.44,-0.16,-77.91,33.81,-20.37
-0.96,0.43,-0.16,-82.18,31.36,-19.18
-0.95,0.41,-0.18,-82.6,30.66,-18.76
-0.92,0.43,-0.17,-82.81,30.73,-17.92
-0.9,0.44,-0.16,-83.3,31.85,-17.5
-0.9,0.46,-0.16,-83.72,32.62,-17.99
-0.9,0.46,-0.16,-83.65,32.97,-18.9
-0.9,0.45,-0.18,-83.16,31.78,-19.18
-0.89,0.44,-0.19,-81.48,28.56,-20.02
-0.87,0.45,-0.18,-79.94,27.65,-20.58
-0.87,0.46,-0.17,-78.61,29.33,-21.56
-0.89,0.45,-0.19,-79.17,28.42,-22.19
-0.9,0.43,-0.17,-76.51,27.23,-22.33
-0.91,0.42,-0.18,-73.78,25.83,-22.4
-0.92,0.39,-0.18,-66.57,22.19,-21.21
-0.93,0.4,-0.16,-60.55,18.41,-22.54
-0.93,0.39,-0.16,-55.58,14.42,-23.8
-0.91,0.4,-0.17,-49.28,11.2,-25.13
-0.9,0.43,-0.16,-44.45,9.8,-26.67
-0.89,0.45,-0.16,-40.6,7.84,-26.88
-0.88,0.47,-0.16,-39.69,6.44,-26.95
-0.87,0.49,-0.17,-37.17,5.25,-26.88
-0.87,0.5,-0.16,-34.09,4.41,-26.32
-0.88,0.55,-0.14,-33.81,2.1,-27.93
-0.85,0.49,-0.16,-29.12,3.22,-26.25
-0.85,0.5,-0.15,-28.14,2.45,-25.2
-0.85,0.5,-0.13,-26.74,1.54,-25.13
-0.87,0.49,-0.14,-25.97,-0.21,-24.01
-0.88,0.51,-0.15,-25.69,-3.43,-23.38
-0.91,0.54,-0.16,-25.97,-6.37,-21.21
-0.94,0.57,-0.16,-29.47,-8.82,-16.87
-0.89,0.58,-0.17,-36.4,-11.9,-10.57
-0.9,0.51,-0.1,-46.83,-10.71,-6.02
-0.89,0.51,-0.06,-62.72,-10.71,3.36
-0.92,0.49,-0.03,-71.61,-14.7,12.6
-0.94,0.49,-0.03,-82.67,-19.11,19.53
-0.93,0.48,-0.03,-90.65,-24.85,28.14
