Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
 -0.73, 0.64, -0.24, 3.22, -4.69, 2.31
 -0.72, 0.65, -0.23, 3.57, -4.62, 2.38
 -0.72, 0.66, -0.23, 3.22, -3.50, 2.17
 -0.72, 0.66, -0.24, 2.31, -1.89, 1.75
 -0.72, 0.67, -0.24, 1.82, -1.19, 1.47
 -0.73, 0.66, -0.24, 1.54, -0.70, 1.47
 -0.74, 0.66, -0.24, 1.05, -0.07, 1.12
 -0.75, 0.66, -0.25, 0.70, 0.00, 1.12
 -0.75, 0.65, -0.25, 0.49, -0.63, 1.26
 -0.74, 0.65, -0.25, 0.63, -0.91, 1.26
 -0.73, 0.64, -0.25, 0.70, -1.05, 1.12
 -0.73, 0.64, -0.25, 0.70, -1.26, 1.12
 -0.73, 0.64, -0.25, 1.33, -1.40, 1.26
 -0.73, 0.64, -0.24, 1.54, -1.05, 1.19
 -0.73, 0.65, -0.24, 1.33, -0.63, 1.26
 -0.74, 0.65, -0.24, 1.05, -0.49, 1.12
 -0.75, 0.65, -0.24, 0.84, -0.49, 0.98
 -0.75, 0.65, -0.23, 0.70, -0.70, 0.98
 -0.74, 0.65, -0.23, 0.49, -0.98, 0.84
 -0.74, 0.65, -0.23, 0.28, -0.98, 0.91
 -0.73, 0.66, -0.24, 0.28, -1.33, 1.05
 -0.73, 0.66, -0.24, 0.35, -0.98, 0.98
 -0.73, 0.66, -0.25, 0.28, -0.77, 1.05
 -0.73, 0.66, -0.26, 0.56, -0.77, 0.84
 -0.73, 0.66, -0.26, 1.05, -1.47, 0.63
 -0.73, 0.66, -0.25, 1.05, -1.40, 0.35
 -0.73, 0.65, -0.24, 0.21, -0.84, 0.00
 -0.73, 0.65, -0.23, -0.84, -0.49, 17.85
 -0.74, 0.65, -0.23, -1.40, -0.35, 0.00
 -0.74, 0.66, -0.24, -1.68, -0.56, 0.07
 -0.73, 0.65, -0.24, -1.40, -0.70, 0.07
 -0.73, 0.65, -0.25, -1.05, -0.77, 0.14
 -0.73, 0.65, -0.25, -0.49, -0.98, 0.28
 -0.73, 0.64, -0.26, -0.35, -0.84, 0.07
 -0.73, 0.64, -0.26, 0.28, -0.70, 0.00
 -0.74, 0.65, -0.27, 0.77, -1.40, -0.63
 -0.74, 0.64, -0.26, 1.54, -1.47, -0.07
 -0.74, 0.64, -0.25, 1.68, -1.68, -0.28
 -0.74, 0.64, -0.25, 1.89, -1.89, -0.28
 -0.74, 0.64, -0.25, 2.45, -1.96, -0.14
 -0.74, 0.64, -0.26, 2.73, -2.17, -0.35
 -0.73, 0.65, -0.26, 2.45, -2.87, -0.63
 -0.73, 0.66, -0.25, 2.52, -2.80, -1.19
 -0.74, 0.67, -0.24, 1.40, -1.96, -2.59
 -0.73, 0.65, -0.23, 0.70, -1.19, -2.73
 -0.73, 0.66, -0.23, -0.21, -0.21, -2.94
 -0.74, 0.64, -0.24, -1.26, -0.35, -3.64
 -0.73, 0.64, -0.25, 0.07, -0.42, -2.17
 -0.74, 0.65, -0.25, -0.35, -0.84, -2.73
 -0.73, 0.64, -0.25, -0.21, -1.61, -3.01
 -0.73, 0.64, -0.23, -0.07, -1.54, -2.03
 -0.72, 0.64, -0.22, -0.21, -1.05, -0.70
 -0.74, 0.66, -0.22, -0.63, -0.56, 0.21
 -0.74, 0.66, -0.23, -1.26, -0.35, 0.35
 -0.73, 0.66, -0.23, -1.61, -0.70, 0.49
 -0.72, 0.66, -0.24, -2.03, -0.77, 0.14
 -0.72, 0.66, -0.25, -2.80, 0.14, 0.07
 -0.73, 0.66, -0.26, -3.01, 0.21, 0.07
 -0.73, 0.65, -0.26, -3.01, 0.07, -0.07
 -0.73, 0.64, -0.27, -3.22, 0.00, -0.21
 -0.73, 0.65, -0.25, -4.13, -0.21, -0.63
 -0.74, 0.65, -0.26, -4.41, 1.19, -0.56
 -0.73, 0.65, -0.26, -5.04, 1.19, -0.28
 -0.72, 0.65, -0.26, -4.83, 0.42, -0.21
 -0.71, 0.65, -0.26, -4.62, 0.70, -0.35
 -0.71, 0.64, -0.27, -4.13, 0.63, -0.42
 -0.71, 0.64, -0.27, -3.57, 1.05, -0.70
 -0.73, 0.65, -0.28, -3.29, 1.54, -0.70
 -0.74, 0.66, -0.28, -3.22, 1.40, -0.49
 -0.76, 0.67, -0.28, -4.34, -0.28, -3.64
 -0.75, 0.65, -0.28, -2.38, -1.61, -3.08
 -0.74, 0.66, -0.26, -1.75, -2.52, -1.96
 -0.75, 0.67, -0.26, -2.17, -3.29, -5.04
 -0.72, 0.64, -0.25, -0.70, -4.55, -3.36
 -0.72, 0.66, -0.24, -0.21, -5.32, -4.20
 -0.74, 0.66, -0.25, -0.98, -6.58, -6.79
 -0.73, 0.66, -0.26, -0.63, -7.84, -6.51
 -0.70, 0.65, -0.24, 0.21, -7.91, -4.48
 -0.72, 0.65, -0.25, 1.54, -8.33, -4.06
 -0.71, 0.65, -0.25, 2.31, -8.61, -3.71
 -0.69, 0.65, -0.25, 2.10, -8.82, -1.61
 -0.70, 0.68, -0.24, 1.96, -7.98, -1.05
 -0.71, 0.67, -0.24, 0.91, -6.37, -0.63
 -0.70, 0.69, -0.25, -1.19, -5.74, -2.73
 -0.68, 0.67, -0.26, -1.26, -4.41, -1.40
 -0.70, 0.69, -0.26, -1.19, -3.50, -4.13
 -0.69, 0.69, -0.26, -1.05, -2.94, -4.41
 -0.68, 0.68, -0.26, -0.14, -1.82, -4.41
 -0.69, 0.67, -0.24, -1.26, -0.84, -3.50
 -0.70, 0.70, -0.22, -2.73, 0.42, -4.55
 -0.73, 0.68, -0.22, -2.80, 0.98, -8.26
 -0.70, 0.64, -0.23, -2.66, 1.19, -6.86
 -0.74, 0.69, -0.23, -3.50, 1.47, -9.03
 -0.74, 0.67, -0.23, -1.47, 0.21, -9.38
 -0.74, 0.68, -0.22, -0.70, -1.61, -10.01
 -0.72, 0.67, -0.21, -0.42, -4.13, -9.94
 -0.71, 0.66, -0.19, 0.63, -6.93, -7.07
 -0.68, 0.68, -0.17, -0.63, -8.68, -3.15
 -0.69, 0.70, -0.17, -1.54, -9.59, -1.26
 -0.66, 0.69, -0.16, -2.31, -10.78, 1.68
 -0.66, 0.70, -0.14, -5.74, -10.78, 2.66
 -0.65, 0.67, -0.13, -9.59, -11.41, 5.53
 -0.66, 0.69, -0.12, -13.16, -12.11, 5.95
 -0.64, 0.69, -0.10, -16.03, -13.72, 7.28
 -0.64, 0.70, -0.10, -18.20, -16.73, 8.40
 -0.62, 0.71, -0.09, -19.04, -19.32, 10.50
 -0.62, 0.72, -0.10, -20.16, -19.81, 9.94
 -0.63, 0.69, -0.11, -21.56, -21.49, 11.83
 -0.62, 0.65, -0.12, -23.73, -24.08, 14.35
 -0.60, 0.64, -0.12, -27.02, -24.29, 13.51
 -0.59, 0.60, -0.13, -31.08, -25.55, 14.21
 -0.61, 0.60, -0.12, -32.62, -23.94, 10.92
 -0.65, 0.58, -0.15, -29.40, -29.26, 9.80
 -0.62, 0.57, -0.16, -22.61, -32.97, 13.37
 -0.59, 0.61, -0.15, -16.94, -35.49, 16.38
 -0.60, 0.63, -0.15, -12.39, -35.91, 17.78
 -0.63, 0.63, -0.13, -8.61, -34.86, 21.70
 -0.68, 0.64, -0.12, -8.89, -32.55, 21.98
 -0.69, 0.58, -0.12, -9.52, -31.29, 23.17
 -0.69, 0.56, -0.14, -8.96, -29.68, 24.99
 -0.71, 0.53, -0.14, -8.33, -28.56, 24.22
 -0.71, 0.54, -0.16, -7.28, -30.66, 24.08
 -0.68, 0.56, -0.19, 0.00, -35.49, 23.17
 -0.63, 0.59, -0.16, 2.03, -41.58, 22.82
 -0.57, 0.64, -0.11, 0.49, -45.85, 20.09
 -0.50, 0.72, -0.11, 2.31, -45.99, 17.29
 -0.50, 0.77, -0.09, 3.78, -43.26, 14.77
 -0.60, 0.77, -0.12, 3.64, -41.44, 15.47
 -0.62, 0.73, -0.10, -1.19, -41.02, 16.17
 -0.58, 0.72, -0.08, -9.17, -37.80, 14.77
 -0.56, 0.67, -0.11, -13.02, -32.34, 11.97
 -0.59, 0.67, -0.14, -13.79, -29.33, 6.30
 -0.61, 0.62, -0.18, -12.46, -26.60, 3.99
 -0.61, 0.63, -0.23, -10.99, -17.99, 3.01
 -0.58, 0.62, -0.27, -10.01, -15.26, 1.61
 -0.55, 0.62, -0.27, -7.56, -22.19, 2.59
 -0.52, 0.66, -0.23, -0.49, -33.88, 7.00
 -0.56, 0.78, -0.20, 9.24, -43.19, 15.96
 -0.66, 0.90, -0.18, 16.03, -52.50, 25.69
 -0.80, 0.91, -0.12, 12.53, -57.89, 30.94
 -0.86, 0.86, -0.11, 3.85, -56.49, 39.76
 -0.87, 0.78, -0.12, 0.77, -48.58, 52.50
 -0.90, 0.85, -0.11, 0.21, -36.33, 50.40
 -0.87, 0.81, -0.10, -9.59, -33.60, 48.16
 -0.83, 0.79, -0.14, 4.06, -26.25, 58.80
 -0.89, 1.02, -0.22, 16.45, -20.72, 61.74
 -0.82, 1.12, -0.17, 15.82, -30.17, 47.95
 -0.63, 1.00, -0.05, 0.84, -42.21, 37.17
 -0.58, 1.01, 0.07, -15.19, -46.48, 29.26
 -0.63, 1.01, 0.07, -26.46, -45.36, 24.43
 -0.76, 1.10, 0.08, -39.06, -34.58, 12.95
 -0.86, 0.95, 0.00, -42.21, -29.54, 6.16
 -0.88, 0.77, 0.04, -36.54, -16.66, 7.28
 -0.89, 0.64, 0.01, -35.70, -8.05, 6.51
 -0.87, 0.62, 0.01, -35.77, -1.61, 4.41
 -0.82, 0.58, 0.01, -35.84, 2.94, 2.66
 -0.79, 0.61, -0.02, -26.53, 6.58, 3.71
 -0.81, 0.70, -0.05, -21.56, 8.05, 3.85
 -0.83, 0.74, -0.11, -11.34, 3.64, 5.67
 -0.83, 0.70, -0.14, 5.11, -2.59, 13.58
 -0.87, 0.74, -0.09, 18.34, -9.94, 20.93
 -0.93, 0.77, 0.02, 26.11, -10.64, 28.00
 -0.93, 0.81, 0.12, 26.25, -2.03, 33.53
 -0.92, 0.80, 0.12, 22.40, 7.91, 37.59
 -0.90, 0.78, 0.11, 14.77, 14.56, 39.76
 -0.86, 0.76, 0.08, 10.43, 22.89, 42.14
 -0.85, 0.84, -0.04, 6.65, 20.23, 34.72
 -0.75, 0.81, -0.05, 1.75, 10.50, 29.54
 -0.70, 0.80, -0.02, -2.03, 2.45, 27.86
 -0.66, 0.80, 0.04, -5.25, -2.24, 26.11
 -0.67, 0.78, 0.06, -6.23, -5.88, 26.11
 -0.66, 0.81, 0.04, -7.56, -9.24, 19.18
 -0.68, 0.76, 0.04, -9.17, -15.54, 17.85
 -0.69, 0.77, 0.07, -9.52, -19.32, 18.55
 -0.67, 0.78, 0.13, -11.41, -15.96, 15.40
 -0.70, 0.77, 0.14, -13.02, -11.41, 15.82
 -0.69, 0.78, 0.13, -13.93, -8.54, 16.87
 -0.67, 0.79, 0.10, -16.31, -6.16, 15.96
 -0.67, 0.75, 0.05, -15.68, -6.02, 17.64
 -0.65, 0.75, 0.03, -14.70, -7.21, 16.73
 -0.65, 0.75, 0.03, -13.23, -7.14, 16.24
 -0.66, 0.73, 0.04, -12.18, -8.68, 15.54
 -0.66, 0.72, 0.03, -9.87, -11.13, 15.68
 -0.66, 0.72, 0.04, -7.14, -13.23, 15.54
 -0.66, 0.71, 0.06, -4.90, -12.46, 14.70
 -0.65, 0.71, 0.05, -1.19, -13.23, 13.37
 -0.65, 0.74, 0.04, 1.54, -15.05, 13.02
 -0.63, 0.81, 0.05, 3.43, -14.35, 10.01
 -0.62, 0.82, 0.07, 4.48, -11.69, 7.84
 -0.61, 0.85, 0.06, 4.34, -10.29, 7.63
 -0.58, 0.86, 0.07, 3.29, -10.08, 8.68
 -0.56, 0.87, 0.08, 1.96, -9.10, 9.73
 -0.54, 0.89, 0.08, -0.35, -8.33, 10.85
 -0.52, 0.89, 0.08, -3.99, -5.11, 11.06
 -0.53, 0.88, 0.06, -6.86, -3.36, 10.36
 -0.54, 0.85, 0.02, -6.51, -2.10, 9.52
 -0.56, 0.82, 0.02, -3.57, -1.82, 6.23
 -0.59, 0.79, 0.04, -1.89, -3.71, 3.64
 -0.60, 0.77, 0.07, -0.35, -6.30, 0.70
 -0.60, 0.74, 0.09, 1.61, -7.14, -2.31
 -0.59, 0.73, 0.08, 0.98, -6.37, -5.11
 -0.59, 0.69, 0.05, 1.54, -4.90, -7.07
 -0.57, 0.68, 0.04, 2.94, -4.13, -9.94
 -0.57, 0.65, 0.04, 5.32, -4.69, -11.69
 -0.56, 0.63, 0.04, 8.33, -6.72, -12.95
 -0.55, 0.63, 0.05, 12.67, -9.73, -14.00
 -0.54, 0.65, 0.06, 16.10, -12.53, -15.33
 -0.55, 0.67, 0.06, 19.60, -15.40, -16.38
 -0.56, 0.70, 0.04, 23.87, -18.69, -18.06
 -0.55, 0.71, 0.03, 27.51, -21.14, -18.76
 -0.55, 0.73, 0.03, 30.59, -22.19, -21.21
 -0.54, 0.74, 0.05, 31.36, -19.11, -24.85
 -0.56, 0.76, 0.01, 32.20, -16.66, -29.05
 -0.56, 0.78, -0.01, 33.04, -13.72, -33.25
 -0.56, 0.79, -0.05, 33.67, -8.05, -39.13
 -0.56, 0.79, -0.07, 32.69, -4.34, -42.98
 -0.54, 0.78, -0.06, 31.29, -1.54, -46.41
 -0.51, 0.75, -0.05, 25.76, -0.91, -48.02
 -0.49, 0.74, -0.03, 21.14, -0.14, -52.92
 -0.44, 0.78, -0.02, 20.02, 5.67, -63.70
 -0.45, 0.80, 0.01, 14.07, 10.57, -80.71
 -0.42, 0.69, 0.06, 3.15, 20.44, -86.80
 -0.45, 0.67, 0.01, 3.36, 23.31, -90.65
 -0.48, 0.63, 0.01, 2.59, 25.06, -92.68
 -0.43, 0.54, 0.09, 3.92, 22.54, -79.73
 -0.43, 0.55, 0.06, 0.63, 28.77, -72.80
 -0.37, 0.54, 0.02, 9.66, 21.14, -62.16
 -0.37, 0.43, 0.07, 14.49, 19.53, -49.84
 -0.42, 0.49, 0.10, 12.32, 16.03, -46.20
 -0.39, 0.47, 0.07, 18.41, 11.97, -38.99
 -0.40, 0.58, -0.00, 23.73, 5.60, -40.04
 -0.39, 0.60, 0.05, 18.13, 9.17, -43.61
 -0.40, 0.66, 0.04, 17.15, 11.20, -49.91
 -0.45, 0.50, -0.01, 20.58, 8.75, -48.30
 -0.56, 0.63, 0.00, 27.16, 10.36, -43.47
 -0.78, 0.54, -0.10, 47.53, 16.66, -33.88
 -0.91, 0.61, -0.19, 55.58, 9.31, -32.69
 -0.85, 0.50, -0.22, 65.80, -1.26, -22.40
 -0.77, 0.56, -0.12, 70.63, -5.46, -25.69
 -0.65, 0.61, 0.00, 62.23, -3.15, -44.66
 -0.57, 0.66, 0.10, 45.85, 2.10, -68.04
 -0.57, 0.59, 0.10, 40.46, 3.08, -86.45
 -0.56, 0.52, 0.08, 39.48, 2.73, -95.97
 -0.64, 0.50, 0.04, 30.45, -1.26, -108.92
 -0.74, 0.51, -0.01, 20.72, -4.48, -112.56
 -0.94, 0.47, -0.08, 24.43, 6.93, -90.79
 -1.28, 0.59, -0.26, 30.59, 19.11, -54.11
 -1.44, 0.76, -0.43, 21.56, 8.89, -18.76
 -1.25, 0.86, -0.36, 19.81, -16.73, -0.56
 -1.05, 0.89, -0.02, 18.76, -30.80, 18.62
 -0.99, 0.97, 0.16, 11.76, -25.34, 37.87
 -1.05, 0.91, 0.04, 6.93, -8.54, 61.11
 -1.07, 0.85, -0.16, 10.92, 12.53, 70.28
 -1.02, 0.97, -0.32, 19.81, 20.93, 56.07
 -1.03, 1.13, -0.25, 18.20, 2.24, 24.64
 -1.01, 1.24, -0.01, 2.52, 3.22, 30.38
 -1.44, 1.41, -0.03, -63.21, -1.68, 54.46
 -1.79, 1.56, -0.23, -84.63, 2.87, 95.20
 -1.48, 1.71, -0.22, 5.46, 12.53, 103.25
 -0.87, 1.07, -0.17, -2.66, 1.61, 87.43
 -0.81, 0.60, -0.19, -17.08, -9.59, 65.66
 -0.74, 0.34, -0.16, -29.40, -2.59, 41.30
 -0.82, 0.54, -0.25, -36.12, 10.08, 5.39
 -0.89, 0.29, -0.43, -30.66, 29.89, -19.46
 -1.07, 0.28, -0.72, 5.53, 39.69, -45.29
 -1.17, 0.24, -0.73, 27.86, 27.65, -61.46
 -1.13, 0.34, -0.52, 44.59, -1.75, -57.61
 -1.13, 0.61, -0.36, 37.80, -4.48, -89.25
 -0.91, 0.56, -0.17, 26.11, -4.41, -94.01
 -0.75, 0.57, -0.07, 26.95, -6.65, -69.58
 -0.72, 0.77, -0.10, 20.37, -0.35, -50.47
 -0.70, 0.77, -0.16, 28.77, -3.36, -38.64
 -0.74, 0.67, -0.15, 37.73, -14.77, -30.31
 -0.71, 0.55, -0.07, 26.88, -21.21, -23.80
 -0.70, 0.36, 0.04, 5.60, -12.60, -16.45
 -0.78, 0.26, 0.01, -9.31, 9.17, -2.73
 -0.86, 0.41, -0.16, -17.92, 17.85, -4.90
 -0.83, 0.33, -0.27, -10.50, 16.38, -1.40
 -0.80, 0.38, -0.29, 4.27, 9.17, 0.42
 -0.78, 0.48, -0.27, 16.94, 1.05, 1.19
 -0.78, 0.56, -0.23, 28.42, -4.55, 1.12
 -0.77, 0.63, -0.17, 29.26, -5.18, 1.54
 -0.74, 0.69, -0.14, 24.43, -1.82, 2.24
 -0.71, 0.76, -0.14, 14.56, 3.22, -0.21
 -0.69, 0.77, -0.13, 5.18, 7.91, -2.38
 -0.73, 0.79, -0.10, -3.64, 10.71, -3.71
 -0.74, 0.75, -0.09, -13.09, 12.32, -4.41
 -0.77, 0.69, -0.08, -18.41, 14.49, -4.48
 -0.81, 0.63, -0.11, -24.29, 17.92, -5.04
 -0.85, 0.57, -0.16, -27.93, 16.59, -4.76
 -0.86, 0.53, -0.20, -24.92, 11.20, -7.70
 -0.90, 0.50, -0.21, -20.16, 5.18, -8.61
 -0.89, 0.46, -0.21, -13.58, -0.21, -8.96
 -0.85, 0.50, -0.19, -7.56, -4.69, -8.75
 -0.81, 0.53, -0.16, -4.06, -6.23, -8.61
 -0.78, 0.56, -0.16, -0.49, -7.84, -8.33
 -0.76, 0.59, -0.17, 1.61, -9.10, -7.98
 -0.75, 0.63, -0.16, 2.10, -9.59, -7.35
 -0.73, 0.64, -0.14, 0.49, -9.31, -6.09
 -0.72, 0.66, -0.14, -2.59, -9.03, -5.60
 -0.72, 0.65, -0.15, -7.21, -6.79, -5.60
 -0.71, 0.65, -0.14, -11.41, -6.51, -5.32
 -0.71, 0.67, -0.12, -13.09, -4.97, -5.18
 -0.74, 0.68, -0.13, -13.02, -3.78, -5.11
 -0.76, 0.64, -0.15, -11.69, -4.62, -4.55
 -0.77, 0.64, -0.15, -8.33, -6.30, -3.92
 -0.77, 0.63, -0.14, -6.30, -7.84, -3.22
 -0.75, 0.62, -0.12, -6.93, -9.38, -2.10
 -0.71, 0.62, -0.11, -10.22, -9.31, -0.84
 -0.67, 0.62, -0.10, -15.19, -8.05, 0.84
 -0.67, 0.62, -0.09, -18.90, -8.12, 0.91
 -0.66, 0.62, -0.09, -19.88, -6.30, 2.17
 -0.69, 0.64, -0.11, -21.28, -5.67, 3.50
 -0.72, 0.63, -0.12, -22.61, -5.04, 7.63
 -0.73, 0.62, -0.13, -23.94, -6.09, 13.93
 -0.70, 0.63, -0.12, -21.70, -8.54, 14.49
 -0.65, 0.65, -0.11, -23.17, -8.54, 10.01
 -0.65, 0.61, -0.11, -24.57, -11.69, 7.56
 -0.65, 0.57, -0.07, -24.01, -14.00, 5.74
 -0.65, 0.51, -0.04, -24.71, -14.35, 2.10
 -0.64, 0.51, -0.09, -21.70, -14.84, 4.34
 -0.62, 0.52, -0.10, -17.85, -15.61, 10.43
 -0.58, 0.48, -0.09, -14.35, -13.44, 15.47
 -0.62, 0.48, -0.15, -10.15, -17.36, 23.87
 -0.58, 0.54, -0.17, -7.49, -15.89, 25.76
 -0.60, 0.56, -0.21, -2.52, -14.07, 28.21
 -0.63, 0.53, -0.15, 0.63, -14.28, 37.10
 -0.69, 0.46, -0.14, 5.67, -14.98, 52.43
 -0.71, 0.56, -0.11, 4.20, -20.65, 58.80
 -0.63, 0.58, -0.01, 4.06, -34.02, 56.00
 -0.50, 0.47, 0.03, -7.28, -35.14, 49.84
 -0.36, 0.54, -0.01, -19.81, -26.18, 31.71
 -0.31, 0.55, -0.09, -31.50, -20.44, 12.46
 -0.40, 0.56, -0.12, -35.35, -17.36, 3.71
 -0.44, 0.60, -0.18, -39.41, -15.33, 0.07
 -0.45, 0.62, -0.22, -40.04, -18.90, -0.35
 -0.49, 0.58, -0.24, -36.26, -34.30, 4.20
 -0.48, 0.54, -0.21, -32.06, -47.25, 11.76
 -0.52, 0.54, -0.19, -23.94, -54.11, 20.30
 -0.46, 0.53, -0.15, -13.79, -54.32, 32.06
 -0.53, 0.58, -0.09, -7.35, -57.96, 38.15
 -0.71, 0.53, 0.05, -5.53, -54.74, 54.39
 -0.91, 0.63, 0.20, 1.05, -29.68, 66.29
 -0.97, 0.71, 0.10, -7.42, -10.64, 82.81
 -0.98, 0.77, -0.07, -27.58, -1.05, 103.04
 -1.16, 1.00, -0.21, -34.44, 0.21, 109.41
 -1.26, 1.01, -0.29, -22.19, -1.54, 112.98
 -1.34, 0.99, -0.29, -0.35, -13.93, 115.57
 -1.20, 0.94, -0.13, 21.07, -30.66, 112.07
 -1.09, 0.96, 0.14, 22.47, -42.35, 112.42
 -1.09, 1.00, 0.21, 6.16, -30.52, 110.81
 -1.23, 1.00, 0.03, 13.65, -15.47, 98.07
 -1.24, 0.88, 0.05, -3.50, 1.12, 93.52
 -1.55, 1.04, -0.10, 0.98, 16.31, 62.65
 -1.53, 1.01, -0.19, 3.01, 11.83, 35.00
 -1.27, 0.94, -0.14, -4.41, 2.52, 21.28
 -1.11, 0.95, -0.12, -11.27, -5.95, 18.76
 -0.94, 1.05, -0.03, -16.24, -4.41, 10.64
 -0.84, 1.05, -0.07, -12.74, 2.17, -4.34
 -0.78, 0.93, -0.11, -7.35, -17.36, -10.29
 -0.75, 0.84, -0.08, 1.12, -8.33, -12.53
 -0.76, 0.79, 0.03, 6.58, -13.30, -13.72
 -0.77, 0.74, 0.24, 9.52, -15.33, -15.05
 -0.77, 0.67, 0.17, 14.00, -12.60, -15.82
 -0.79, 0.67, 0.19, 14.21, -9.45, -14.98
 -0.78, 0.70, 0.17, 9.80, -5.88, -13.37
 -0.78, 0.74, 0.10, 13.09, -3.92, -16.31
 -0.77, 0.79, 0.09, 7.28, -2.10, -15.89
 -0.74, 0.89, 0.10, -1.54, -0.84, -18.41
 -0.67, 0.87, 0.10, -9.66, 0.35, -19.95
 -0.64, 0.83, 0.12, -18.76, 0.28, -21.63
 -0.59, 0.79, 0.09, -25.41, -0.07, -22.33
 -0.60, 0.76, 0.06, -28.28, -2.10, -25.55
 -0.60, 0.75, 0.04, -28.00, -4.90, -28.00
 -0.61, 0.77, 0.02, -28.00, -7.98, -29.75
 -0.65, 0.75, 0.02, -26.74, -12.60, -29.68
 -0.67, 0.70, 0.01, -21.77, -13.30, -25.27
 -0.69, 0.67, 0.02, -12.60, -13.79, -19.88
 -0.70, 0.70, 0.05, -6.37, -14.98, -11.27
 -0.68, 0.70, 0.09, -3.92, -15.61, -4.90
 -0.67, 0.71, 0.13, -1.75, -12.74, 17.36
 -0.66, 0.71, 0.12, -1.33, -9.80, 4.27
 -0.64, 0.73, 0.08, -1.96, -6.30, 6.09
 -0.61, 0.74, 0.05, -2.94, -4.13, 7.28
 -0.60, 0.76, 0.02, -3.92, -3.57, 6.93
 -0.58, 0.78, 0.01, -4.76, -3.43, 7.07
 -0.59, 0.80, 0.03, -7.91, -3.71, 1.96
 -0.61, 0.76, 0.03, -9.52, -4.27, 3.71
 -0.63, 0.75, 0.05, -10.29, -4.48, 5.39
 -0.63, 0.75, 0.06, -11.48, -2.24, 7.21
 -0.63, 0.71, 0.04, -10.57, -1.47, 10.43
 -0.64, 0.68, 0.04, -8.26, 17.64, 13.65
 -0.65, 0.70, 0.02, -6.23, 0.56, 16.03
 -0.65, 0.71, 0.01, -2.87, 0.98, 17.85
 -0.63, 0.74, 0.02, -1.19, 0.21, 18.90
 -0.62, 0.76, 0.02, -0.56, -1.40, 19.88
 -0.61, 0.76, 0.04, -2.59, -3.29, 19.46
 -0.61, 0.63, 0.06, -3.22, -3.57, 17.15
 -0.60, 0.74, 0.06, -1.61, -3.08, 15.40
 -0.59, 0.76, 0.10, -0.77, -1.82, 12.04
 -0.62, 0.75, 0.06, 0.98, -4.48, 9.24
 -0.60, 0.75, 0.11, 1.75, -2.45, 7.84
 -0.62, 0.74, 0.09, 5.11, -0.56, 10.64
 -0.63, 0.76, 0.07, 8.75, 1.19, 13.51
 -0.63, 0.80, 0.04, 11.27, 1.75, 13.72
 -0.63, 0.83, 0.03, 10.99, 2.17, 11.76
 -0.62, 0.83, 0.03, 7.91, 1.75, 9.59
 -0.62, 0.80, 0.04, 5.60, 1.12, 8.96
 -0.62, 0.81, 0.04, 4.13, 1.33, 8.82
 -0.62, 0.80, 0.04, 4.27, 0.00, 8.82
 -0.59, 0.81, 0.06, 4.34, -0.77, 8.26
 -0.59, 0.82, 0.09, 4.34, -0.84, 7.42
 -0.59, 0.85, 0.10, 2.80, 0.00, 5.88
 -0.59, 0.86, 0.08, 1.47, 0.70, 4.13
 -0.60, 0.87, 0.04, -2.03, 1.05, 1.12
 -0.60, 0.83, -0.01, -4.20, 0.42, -2.03
 -0.62, 0.78, -0.01, -5.46, -2.03, -4.06
 -0.63, 0.74, 0.03, -5.32, -3.43, -5.32
 -0.65, 0.69, 0.06, -3.01, -2.59, -6.30
 -0.68, 0.66, 0.05, -0.35, -1.05, -7.63
 -0.68, 0.66, 0.04, 2.45, -0.49, -8.61
 -0.65, 0.68, 0.03, 3.85, -0.35, -9.80
 -0.63, 0.69, 0.02, 4.34, -0.63, -11.90
 -0.59, 0.72, 0.02, 4.13, -1.05, -14.00
 -0.58, 0.74, 0.03, 2.87, -2.87, -16.66
 -0.56, 0.72, 0.06, 1.54, -4.97, -17.64
 -0.56, 0.70, 0.08, 0.21, -5.67, -18.69
 -0.58, 0.67, 0.09, 1.19, -5.88, -19.18
 -0.60, 0.64, 0.09, 4.13, -6.51, -20.09
 -0.62, 0.63, 0.09, 9.24, -6.93, -21.56
 -0.64, 0.64, 0.07, 13.16, -5.81, -23.10
 -0.68, 0.69, 0.03, 16.17, -5.11, -26.04
 -0.68, 0.73, -0.00, 16.73, -4.34, -29.40
 -0.69, 0.76, -0.05, 15.75, -3.01, -32.83
 -0.67, 0.78, -0.08, 12.88, -2.45, -35.77
 -0.64, 0.81, -0.08, 10.85, -0.42, -42.28
 -0.58, 0.78, -0.07, 8.33, 3.99, -49.14
 -0.57, 0.74, -0.03, 1.82, 7.28, -54.53
 -0.54, 0.75, 0.02, -5.88, 12.81, -85.54
 -0.56, 0.66, 0.00, -6.58, 20.79, -85.96
 -0.58, 0.58, -0.00, -4.48, 22.40, -94.08
 -0.62, 0.64, 0.02, -3.36, 29.26, -111.16
 -0.65, 0.48, 0.01, 4.97, 21.63, -108.64
 -0.71, 0.51, 0.03, 10.85, 26.46, -108.57
 -0.74, 0.50, -0.11, 15.40, 30.80, -99.33
 -0.71, 0.52, -0.01, 23.24, 31.36, -92.75
 -0.69, 0.55, -0.01, 27.72, 31.43, -82.60
 -0.63, 0.56, 0.02, 24.36, 23.80, -76.79
 -0.52, 0.53, 0.07, 19.53, 21.84, -72.24
 -0.55, 0.56, 0.10, 20.93, 25.06, -72.80
